T,pitch_pos,pitch_vel,wheel_pos,wheel_vel,waist_pos,waist_vel,c_pitch_pos,c_pitch_vel,Fr,wheel_torque
11.011, -1.59878, 5.3525e-05, -0.00136636, -0.155301, 0, 0, -1.56076, 5.3525e-05, -2.22, 0
11.016, -1.59878, 0.000165683, -0.00133512, -0.0656904, 0, 0, -1.56076, 0.000165683, -2.22, -0.0868908
11.02, -1.59878, 0.000289112, -0.00132128, 0.0459929, 0, 0, -1.56076, 0.000289112, -2.22, -0.0651681
11.024, -1.59878, -0.000693594, -0.00135355, -0.0625448, 0, 0, -1.56076, -0.000693594, -2.22, 0
11.028, -1.59878, 0.000353126, -0.00132945, -0.0183281, 0, 0, -1.56076, 0.000353126, -2.22, -0.0217227
11.033, -1.59878, 0.000223723, -0.00135717, -0.104347, 0, 0, -1.56075, 0.000223723, -2.22, 0
11.037, -1.59878, 0.000684099, -0.00136946, -0.166717, 0, 0, -1.56075, 0.000684099, -2.22, 0
11.042, -1.59878, 0.00010983, -0.0013365, -0.015987, 0, 0, -1.56075, 0.00010983, -2.22, -0.0651681
11.047, -1.59877, 0.000562215, -0.00132189, 0.0680183, 0, 0, -1.56075, 0.000562215, -2.22, -0.0868908
11.051, -1.59877, 0.000241173, -0.00131542, 0.0692574, 0, 0, -1.56075, 0.000241173, -2.22, 0
11.055, -1.59878, -0.00164349, -0.00131255, 0.117528, 0, 0, -1.56075, -0.00164349, -2.22, -0.108613
11.06, -1.59878, 4.34403e-05, -0.00134968, -0.0230217, 0, 0, -1.56075, 4.34403e-05, -2.22, 0
11.065, -1.59877, -9.86946e-05, -0.00132774, 0.0476899, 0, 0, -1.56075, -9.86946e-05, -2.22, -0.0651681
11.069, -1.59877, 9.83615e-05, -0.00131801, 0.050079, 0, 0, -1.56075, 9.83615e-05, -2.22, 0
11.073, -1.59877, 0.000371368, -0.0013137, 0.0511377, 0, 0, -1.56075, 0.000371368, -2.22, 0
11.077, -1.59877, 0.000863754, -0.00131179, 0.0954168, 0, 0, -1.56075, 0.000863754, -2.22, 0
11.081, -1.59877, -0.000253373, -0.00134935, -0.0586366, 0, 0, -1.56075, -0.000253373, -2.22, 0
11.085, -1.59877, 0.000140533, -0.00132759, 0.0146966, 0, 0, -1.56075, 0.000140533, -2.22, 0
11.089, -1.59877, 5.73262e-05, -0.00135635, -0.13587, 0, 0, -1.56075, 5.73262e-05, -2.22, -0.0434454
11.093, -1.59877, -0.000128417, -0.00136909, -0.202591, 0, 0, -1.56075, -0.000128417, -2.22, -0.0434454
11.097, -1.59877, 0.00134622, -0.00133634, -0.0506597, 0, 0, -1.56074, 0.00134622, -2.22, -0.0217227
11.101, -1.59877, 0.000664801, -0.00132182, 0.0409187, 0, 0, -1.56074, 0.000664801, -2.22, -0.0217227
11.105, -1.59877, -4.4181e-05, -0.00135379, 0.122181, 0, 0, -1.56074, -4.4181e-05, -2.22, 0
11.109, -1.59877, 0.000147185, -0.00132956, 0.0948237, 0, 0, -1.56074, 0.000147185, -2.22, -0.0651681
11.113, -1.59877, -0.000164301, -0.00135722, -0.0150895, 0, 0, -1.56074, -0.000164301, -2.22, -0.0217227
11.117, -1.59877, 0.000440345, -0.00133107, 0.0394702, 0, 0, -1.56074, 0.000440345, -2.22, 0.0217227
11.122, -1.59877, 0.000263195, -0.00131949, 0.134839, 0, 0, -1.56074, 0.000263195, -2.22, -0.0651681
11.126, -1.59877, 0.000109723, -0.00131436, 0.0808747, 0, 0, -1.56074, 0.000109723, -2.22, -0.0868908
11.13, -1.59877, 0.000301628, -0.00135048, -0.0549105, 0, 0, -1.56074, 0.000301628, -2.22, 0.0434454
11.135, -1.59877, 0.000240427, -0.00136649, -0.115082, 0, 0, -1.56074, 0.000240427, -2.22, 0.0434454
11.14, -1.59877, -0.000271857, -0.00133518, -0.00171097, 0, 0, -1.56074, -0.000271857, -2.22, -0.0217227
11.144, -1.59877, 0.000170953, -0.00135971, -0.104024, 0, 0, -1.56074, 0.000170953, -2.22, -0.0434454
11.149, -1.59877, -7.89614e-05, -0.00133218, -0.00619879, 0, 0, -1.56074, -7.89614e-05, -2.22, 0
11.155, -1.59877, 0.000442132, -0.00131998, 0.0692265, 0, 0, -1.56074, 0.000442132, -2.22, 0
11.159, -1.59877, -7.12891e-05, -0.00131457, 0.125338, 0, 0, -1.56074, -7.12891e-05, -2.22, -0.0651681
11.163, -1.59877, -0.000186544, -0.00131218, 0.0774467, 0, 0, -1.56074, -0.000186544, -2.22, -0.0434454
11.168, -1.59877, -0.000163319, -0.00131112, 0.124286, 0, 0, -1.56075, -0.000163319, -2.22, 0
11.173, -1.59877, 3.2781e-05, -0.00131064, 0.0574229, 0, 0, -1.56075, 3.2781e-05, -2.22, 0.0217227
11.179, -1.59877, 0.00038005, -0.00131044, 0.0270109, 0, 0, -1.56074, 0.00038005, -2.22, -0.108613
11.185, -1.59877, -0.000134304, -0.00134875, -0.0240172, 0, 0, -1.56074, -0.000134304, -2.22, 0.0217227
11.19, -1.59877, 8.32249e-05, -0.00132732, 0.0879294, 0, 0, -1.56074, 8.32249e-05, -2.22, -0.0217227
11.196, -1.59877, 0.000364497, -0.00135623, -0.0666484, 0, 0, -1.56074, 0.000364497, -2.22, 0
11.2, -1.59877, 0.000452264, -0.00136904, -0.168787, 0, 0, -1.56074, 0.000452264, -2.22, 0
11.204, -1.59877, 0.000307088, -0.00137471, -0.124864, 0, 0, -1.56074, 0.000307088, -2.22, -0.0868908
11.209, -1.59877, 0.000352068, -0.00133883, -0.0545498, 0, 0, -1.56074, 0.000352068, -2.22, -0.0217227
11.214, -1.59877, 0.000670077, -0.00132293, -0.00539736, 0, 0, -1.56074, 0.000670077, -2.22, -0.0217227
11.219, -1.59877, -0.000192989, -0.00135428, -0.127563, 0, 0, -1.56075, -0.000192989, -2.22, -0.0434454
11.224, -1.59877, -0.000352483, -0.00132977, 0.00605769, 0, 0, -1.56075, -0.000352483, -2.22, 0.0217227
11.228, -1.59877, 0.000319289, -0.00131891, 0.0910866, 0, 0, -1.56074, 0.000319289, -2.22, 0.0651681
11.233, -1.59877, 0.00083855, -0.0013141, 0.0771329, 0, 0, -1.56074, 0.00083855, -2.22, -0.0868908
11.237, -1.59877, 0.000178909, -0.00131197, 0.100678, 0, 0, -1.56074, 0.000178909, -2.22, -0.0217227
11.242, -1.59876, 0.000145951, -0.00134942, 0.0047157, 0, 0, -1.56074, 0.000145951, -2.22, 0
11.246, -1.59876, 0.000391795, -0.00132762, 0.0631107, 0, 0, -1.56074, 0.000391795, -2.22, 0.0217227
11.251, -1.59876, -0.00027792, -0.00135636, -0.0400952, 0, 0, -1.56074, -0.00027792, -2.22, -0.108613
11.255, -1.59876, -0.000428872, -0.00133069, 0.0385594, 0, 0, -1.56074, -0.000428872, -2.22, -0.0217227
11.26, -1.59877, -0.00030828, -0.00135772, -0.0587979, 0, 0, -1.56074, -0.00030828, -2.22, 0.0217227
11.264, -1.59877, -0.000145043, -0.0013697, -0.129322, 0, 0, -1.56074, -0.000145043, -2.22, -0.0434454
11.269, -1.59877, -7.07756e-05, -0.00133661, -0.0518311, 0, 0, -1.56074, -7.07756e-05, -2.22, 0
11.274, -1.59876, 0.000519985, -0.00136034, -0.152833, 0, 0, -1.56074, 0.000519985, -2.22, 0
11.28, -1.59876, -2.12084e-07, -0.00137086, -0.161605, 0, 0, -1.56074, -2.12084e-07, -2.22, -0.0651681
11.285, -1.59876, 0.000105328, -0.00133712, -0.00824509, 0, 0, -1.56073, 0.000105328, -2.22, -0.0651681
11.291, -1.59876, -0.000627788, -0.00132217, 0.051891, 0, 0, -1.56073, -0.000627788, -2.22, 0.0434454
11.296, -1.59876, -0.000542508, -0.00135394, -0.0145565, 0, 0, -1.56073, -0.000542508, -2.22, -0.0651681
11.301, -1.59876, -0.000802434, -0.00132962, 0.0318831, 0, 0, -1.56074, -0.000802434, -2.22, -0.0868908
11.305, -1.59876, 0.000380357, -0.00135725, -0.04611, 0, 0, -1.56074, 0.000380357, -2.22, -0.0651681
11.31, -1.59876, 5.19122e-05, -0.00133109, -0.0180861, 0, 0, -1.56074, 5.19122e-05, -2.22, 0
11.314, -1.59876, -9.46897e-05, -0.0013195, 0.0295367, 0, 0, -1.56074, -9.46897e-05, -2.22, -0.108613
11.319, -1.59876, 6.17466e-05, -0.00131436, 0.0506402, 0, 0, -1.56074, 6.17466e-05, -2.22, -0.108613
11.323, -1.59876, -1.68181e-05, -0.00131208, 0.0709444, 0, 0, -1.56074, -1.68181e-05, -2.22, -0.0868908
11.327, -1.59877, -0.000460381, -0.00131107, 0.12297, 0, 0, -1.56074, -0.000460381, -2.22, -0.0217227
11.331, -1.59877, -6.19893e-05, -0.00131063, 0.13116, 0, 0, -1.56074, -6.19893e-05, -2.22, 0
11.335, -1.59876, 0.000669767, -0.00131043, 0.205198, 0, 0, -1.56074, 0.000669767, -2.22, 0
11.339, -1.59876, 0.000104937, -0.00134874, -0.0115531, 0, 0, -1.56074, 0.000104937, -2.22, -0.0651681
11.344, -1.59877, -0.00100053, -0.00136572, -0.0849162, 0, 0, -1.56074, -0.00100053, -2.22, 0
11.349, -1.59877, -0.000821011, -0.00133484, 0.00226877, 0, 0, -1.56074, -0.000821011, -2.22, -0.0868908
11.353, -1.59877, -0.000779706, -0.00132116, 0.0659379, 0, 0, -1.56074, -0.000779706, -2.22, -0.108613
11.358, -1.59877, 1.84616e-05, -0.0013535, -0.0732644, 0, 0, -1.56074, 1.84616e-05, -2.22, -0.0651681
11.363, -1.59877, 7.54834e-05, -0.00136783, -0.119304, 0, 0, -1.56074, 7.54834e-05, -2.22, 0
11.368, -1.59877, -4.82547e-05, -0.00137418, -0.139705, 0, 0, -1.56074, -4.82547e-05, -2.22, 0
11.373, -1.59877, 0.000156764, -0.00133859, -0.0227927, 0, 0, -1.56074, 0.000156764, -2.22, -0.195504
11.378, -1.59877, 0.00024967, -0.00136122, -0.132142, 0, 0, -1.56074, 0.00024967, -2.22, 0
11.383, -1.59877, -0.000340815, -0.00137125, -0.0984555, 0, 0, -1.56074, -0.000340815, -2.22, 0
11.388, -1.59877, 0.000251637, -0.0013757, -0.105433, 0, 0, -1.56074, 0.000251637, -2.22, 0
11.393, -1.59876, 0.000736257, -0.00133926, 0.0510689, 0, 0, -1.56074, 0.000736257, -2.22, 0.0217227
11.399, -1.59876, 0.000765093, -0.00136152, -0.0970644, 0, 0, -1.56073, 0.000765093, -2.22, 0
11.404, -1.59876, 0.0002221, -0.00137138, -0.0977753, 0, 0, -1.56073, 0.0002221, -2.22, -0.0651681
11.409, -1.59876, -0.000685803, -0.00137575, -0.116084, 0, 0, -1.56073, -0.000685803, -2.22, 0.173782
11.414, -1.59875, 0.000208839, -0.00133929, -0.00997802, 0, 0, -1.56073, 0.000208839, -2.22, -0.0434454
11.418, -1.59875, -6.05879e-05, -0.00132313, 0.0229596, 0, 0, -1.56073, -6.05879e-05, -2.22, 0
11.422, -1.59875, -0.000218514, -0.00131597, 0.0711952, 0, 0, -1.56073, -0.000218514, -2.22, -0.0651681
11.426, -1.59875, -0.000770412, -0.0013128, 0.145768, 0, 0, -1.56073, -0.000770412, -2.22, 0
11.43, -1.59876, -0.00057023, -0.00131139, 0.0708538, 0, 0, -1.56073, -0.00057023, -2.22, -0.0217227
11.435, -1.59875, -0.000110294, -0.00131077, 0.0806841, 0, 0, -1.56073, -0.000110294, -2.22, -0.0217227
11.439, -1.59875, -0.000277431, -0.00131049, 0.150755, 0, 0, -1.56073, -0.000277431, -2.22, 0.0651681
11.444, -1.59875, 0.000191971, -0.00134877, -0.00360356, 0, 0, -1.56072, 0.000191971, -2.22, 0
11.448, -1.59875, -0.000255401, -0.00132733, 0.0492539, 0, 0, -1.56073, -0.000255401, -2.22, -0.0434454
11.453, -1.59875, -0.000379084, -0.00131783, 0.0233909, 0, 0, -1.56073, -0.000379084, -2.22, -0.0217227
11.457, -1.59875, 0.000381053, -0.00131362, 0.152748, 0, 0, -1.56073, 0.000381053, -2.22, 0.0217227
11.464, -1.59875, 0.000345968, -0.00135016, 0.0121434, 0, 0, -1.56073, 0.000345968, -2.22, -0.0651681
11.469, -1.59875, -0.000522377, -0.00136635, -0.0924088, 0, 0, -1.56073, -0.000522377, -2.22, 0.0868908
11.474, -1.59875, -8.99905e-05, -0.00133512, -0.0253034, 0, 0, -1.56073, -8.99905e-05, -2.22, 0.0868908
11.478, -1.59876, -8.46573e-05, -0.00135968, -0.118391, 0, 0, -1.56073, -8.46573e-05, -2.22, 0
11.483, -1.59876, -0.000824028, -0.00137057, -0.197975, 0, 0, -1.56073, -0.000824028, -2.22, -0.130336
11.487, -1.59876, -0.000595096, -0.00133699, -0.0791245, 0, 0, -1.56073, -0.000595096, -2.22, -0.0434454
11.492, -1.59876, -0.000567916, -0.00132211, 0.00639994, 0, 0, -1.56074, -0.000567916, -2.22, 0
11.496, -1.59877, -0.000259519, -0.00131552, 0.00283605, 0, 0, -1.56074, -0.000259519, -2.22, 0
11.502, -1.59877, -0.000306733, -0.0013126, 0.00125676, 0, 0, -1.56074, -0.000306733, -2.22, 0
11.506, -1.59877, -0.000402335, -0.0013113, 0.0365436, 0, 0, -1.56075, -0.000402335, -2.22, -0.0434454
11.511, -1.59877, -0.000408962, -0.00131073, 0.0772148, 0, 0, -1.56075, -0.000408962, -2.22, 0
11.515, -1.59877, -0.000152179, -0.00131047, 0.101496, 0, 0, -1.56075, -0.000152179, -2.22, -0.0651681
11.52, -1.59877, -7.0789e-07, -0.00131036, 0.070011, 0, 0, -1.56075, -7.0789e-07, -2.22, 0.0217227
11.525, -1.59878, -0.00130596, -0.00131031, 0.101433, 0, 0, -1.56075, -0.00130596, -2.22, -0.0434454
11.529, -1.59878, -0.00188436, -0.00134869, -0.0786577, 0, 0, -1.56075, -0.00188436, -2.22, -0.0651681
11.533, -1.59878, -0.000915881, -0.0013273, 0.0277295, 0, 0, -1.56075, -0.000915881, -2.22, -0.0651681
11.537, -1.59878, -4.16854e-05, -0.00127941, 0.0819144, 0, 0, -1.56075, -4.16854e-05, -2.22, 0.130336
11.542, -1.59878, 0.000568096, -0.00125819, 0.105926, 0, 0, -1.56075, 0.000568096, -2.22, 0.130336
11.546, -1.59877, 0.000170862, -0.00101838, 0.0985728, 0, 0, -1.56075, 0.000170862, -2.22, -0.0434454
11.551, -1.59877, -0.000301978, -0.000758498, -0.0744491, 0, 0, -1.56075, -0.000301978, -2.22, -0.0868908
11.555, -1.59877, -0.000364133, -0.000681738, -0.111223, 0, 0, -1.56075, -0.000364133, -2.22, 0.108613
11.559, -1.59877, -0.000612213, -0.000647723, -0.0492871, 0, 0, -1.56075, -0.000612213, -2.22, 0.0434454
11.563, -1.59877, 0.00061238, -0.000632649, -0.021841, 0, 0, -1.56075, 0.00061238, -2.22, 0.0434454
11.567, -1.59877, 0.00115606, -0.00062597, -0.0949514, 0, 0, -1.56074, 0.00115606, -2.22, 0.130336
11.572, -1.59876, 0.0017287, -0.00062301, -0.0671108, 0, 0, -1.56074, 0.0017287, -2.22, 0.130336
11.577, -1.59876, 0.000612726, -0.000621698, -0.0297393, 0, 0, -1.56073, 0.000612726, -2.22, 0.0868908
11.581, -1.59876, 0.000228778, -0.000582715, 0.0979109, 0, 0, -1.56074, 0.000228778, -2.22, 0.108613
11.586, -1.59876, 0.000761616, -0.000603842, -0.0105921, 0, 0, -1.56074, 0.000761616, -2.22, -0.0434454
11.591, -1.59876, 0.000182719, -0.000613204, -0.00704073, 0, 0, -1.56073, 0.000182719, -2.22, 0.130336
11.596, -1.59876, -0.000593021, -0.000617353, -0.0938691, 0, 0, -1.56073, -0.000593021, -2.22, 0.0217227
11.6, -1.59876, -8.52272e-05, -0.000619191, -0.0415969, 0, 0, -1.56073, -8.52272e-05, -2.22, 0.130336
11.605, -1.59876, -0.000305773, -0.000620006, -0.0927536, 0, 0, -1.56073, -0.000305773, -2.22, 0.0651681
11.609, -1.59876, 4.29892e-05, -0.000620367, -0.0411026, 0, 0, -1.56073, 4.29892e-05, -2.22, 0.0217227
11.613, -1.59876, -2.45408e-05, -0.000620527, -0.025255, 0, 0, -1.56073, -2.45408e-05, -2.22, 0.108613
11.618, -1.59876, 1.8566e-05, -0.000620598, -0.0604776, 0, 0, -1.56073, 1.8566e-05, -2.22, 0.0868908
11.623, -1.59876, -0.000147485, -0.000620629, -0.0267999, 0, 0, -1.56073, -0.000147485, -2.22, 0.0651681
11.628, -1.59875, 0.00033537, -0.000582241, 0.0804378, 0, 0, -1.56073, 0.00033537, -2.22, 0.130336
11.633, -1.59875, 0.000549342, -0.00056523, 0.127959, 0, 0, -1.56073, 0.000549342, -2.22, 0.130336
11.638, -1.59876, -0.000430981, -0.000596094, 0.0441862, 0, 0, -1.56073, -0.000430981, -2.22, 0.108613
11.643, -1.59876, -0.000234535, -0.000609771, -0.047699, 0, 0, -1.56073, -0.000234535, -2.22, 0.0651681
11.648, -1.59875, 0.000964573, -0.000615831, -0.0242665, 0, 0, -1.56073, 0.000964573, -2.22, 0.108613
11.654, -1.59875, 0.000198602, -0.000618517, -0.131231, 0, 0, -1.56073, 0.000198602, -2.22, 0.108613
11.658, -1.59876, -0.000438353, -0.000619707, -0.0753642, 0, 0, -1.56073, -0.000438353, -2.22, 0.195504
11.662, -1.59876, -0.000830843, -0.000620235, -0.0333967, 0, 0, -1.56073, -0.000830843, -2.22, 0.0868908
11.666, -1.59876, -4.07449e-05, -0.000620468, -0.0147993, 0, 0, -1.56074, -4.07449e-05, -2.22, 0.0217227
11.671, -1.59876, 0.000754595, -0.000620572, -0.0761846, 0, 0, -1.56073, 0.000754595, -2.22, 0.108613
11.676, -1.59876, -0.000338921, -0.000620618, -0.0470597, 0, 0, -1.56073, -0.000338921, -2.22, 0.108613
11.681, -1.59876, 0.000289098, -0.000582236, 0.108229, 0, 0, -1.56073, 0.000289098, -2.22, 0.108613
11.685, -1.59876, -0.00032179, -0.00060363, 0.0417017, 0, 0, -1.56074, -0.00032179, -2.22, 0.130336
11.689, -1.59876, -0.00100176, -0.00061311, -0.0182895, 0, 0, -1.56074, -0.00100176, -2.22, 0.0868908
11.693, -1.59877, -0.000375901, -0.000617311, -0.0433091, 0, 0, -1.56074, -0.000375901, -2.22, 0
11.697, -1.59876, 0.000902653, -0.000619173, -0.0191919, 0, 0, -1.56074, 0.000902653, -2.22, 0.152059
11.701, -1.59876, 0.000503989, -0.000619998, -0.108642, 0, 0, -1.56074, 0.000503989, -2.22, 0.108613
11.705, -1.59876, -0.000116938, -0.000620363, -0.0481432, 0, 0, -1.56074, -0.000116938, -2.22, 0.130336
11.709, -1.59876, -0.000133904, -0.000620525, -0.021334, 0, 0, -1.56074, -0.000133904, -2.22, 0.0434454
11.714, -1.59876, -0.000398981, -0.000620597, -0.0094539, 0, 0, -1.56074, -0.000398981, -2.22, 0.130336
11.718, -1.59876, -0.000184913, -0.000620629, -0.0761628, 0, 0, -1.56074, -0.000184913, -2.22, 0.0217227
11.723, -1.59876, 0.000132523, -0.000620643, -0.0345329, 0, 0, -1.56074, 0.000132523, -2.22, 0.0217227
11.728, -1.59876, 1.40187e-05, -0.000620649, -0.0160851, 0, 0, -1.56074, 1.40187e-05, -2.22, 0.0217227
11.732, -1.59876, 0.000517283, -0.000620652, -0.0368561, 0, 0, -1.56073, 0.000517283, -2.22, 0.130336
11.736, -1.59876, -7.49084e-05, -0.000620653, -0.0304141, 0, 0, -1.56074, -7.49084e-05, -2.22, 0.0868908
11.741, -1.59876, 0.000365764, -0.000620654, -0.0134776, 0, 0, -1.56073, 0.000365764, -2.22, 0.0217227
11.745, -1.59876, 0.00015581, -0.000620654, -0.00597243, 0, 0, -1.56073, 0.00015581, -2.22, 0.0651681
11.752, -1.59876, -0.000531107, -0.000620654, -0.00264661, 0, 0, -1.56074, -0.000531107, -2.22, 0.23895
11.756, -1.59877, -0.000389946, -0.000620654, -0.011343, 0, 0, -1.56074, -0.000389946, -2.22, 0.130336
11.761, -1.59877, 0.000229288, -0.000620654, -0.0128497, 0, 0, -1.56074, 0.000229288, -2.22, 0.0651681
11.765, -1.59877, 2.26063e-05, -0.000620654, -0.07845, 0, 0, -1.56074, 2.26063e-05, -2.22, 0.0217227
11.77, -1.59877, 3.80234e-06, -0.000582252, 0.0872778, 0, 0, -1.56074, 3.80234e-06, -2.22, 0.0651681
11.775, -1.59876, 0.000886466, -0.000603637, 0.0386761, 0, 0, -1.56074, 0.000886466, -2.22, 0.108613
11.78, -1.59877, 0.00016367, -0.000574711, 0.139963, 0, 0, -1.56074, 0.00016367, -2.22, 0.0651681
11.784, -1.59877, -9.8228e-06, -0.000561893, 0.167636, 0, 0, -1.56074, -9.8228e-06, -2.22, 0.0651681
11.788, -1.59877, 0.000360895, -0.000556213, 0.185375, 0, 0, -1.56074, 0.000360895, -2.22, 0.130336
11.792, -1.59877, 7.91325e-05, -0.000592098, 0.0563301, 0, 0, -1.56074, 7.91325e-05, -2.22, 0.0217227
11.796, -1.59877, -0.000565085, -0.000608, 0.0140095, 0, 0, -1.56074, -0.000565085, -2.22, 0.152059
11.801, -1.59877, 0.000410201, -0.000576645, 0.0750523, 0, 0, -1.56074, 0.000410201, -2.22, 0.108613
11.805, -1.59877, -9.75024e-06, -0.00056275, 0.0496872, 0, 0, -1.56074, -9.75024e-06, -2.22, 0.0434454
11.809, -1.59877, -0.000271085, -0.000594995, 0.0212359, 0, 0, -1.56074, -0.000271085, -2.22, 0.152059
11.813, -1.59877, -0.000718793, -0.000609284, 0.00471651, 0, 0, -1.56074, -0.000718793, -2.22, 0.130336
11.818, -1.59877, -0.000585288, -0.000577213, 0.0505939, 0, 0, -1.56075, -0.000585288, -2.22, 0.108613
11.822, -1.59877, -0.000117792, -0.000563002, 0.0709239, 0, 0, -1.56075, -0.000117792, -2.22, 0.108613
11.826, -1.59877, -0.000948678, -0.000595106, 0.0298644, 0, 0, -1.56075, -0.000948678, -2.22, 0.152059
11.83, -1.59877, -0.000203057, -0.000609333, 0.0116694, 0, 0, -1.56075, -0.000203057, -2.22, 0.152059
11.834, -1.59878, -0.000466726, -0.000615637, 0.115478, 0, 0, -1.56075, -0.000466726, -2.22, 0.0217227
11.838, -1.59878, 0.000418047, -0.000618431, 0.0730777, 0, 0, -1.56075, 0.000418047, -2.22, 0.130336
11.843, -1.59878, 0.000402391, -0.000619669, 0.0323834, 0, 0, -1.56075, 0.000402391, -2.22, 0.0868908
11.847, -1.59878, -1.50022e-05, -0.000620218, -0.0325889, 0, 0, -1.56075, -1.50022e-05, -2.22, 0.0434454
11.851, -1.59878, -0.000272272, -0.000620461, -0.0613806, 0, 0, -1.56075, -0.000272272, -2.22, 0.0434454
11.856, -1.59878, -0.000126966, -0.000620569, -0.0272, 0, 0, -1.56075, -0.000126966, -2.22, 0.0868908
11.86, -1.59878, -6.30164e-05, -0.000620616, -0.0120533, 0, 0, -1.56076, -6.30164e-05, -2.22, 0.217227
11.864, -1.59878, -0.000405782, -0.000620637, -0.0108175, 0, 0, -1.56076, -0.000405782, -2.22, 0.195504
11.868, -1.59878, 0.000406716, -0.000620647, -0.0994544, 0, 0, -1.56076, 0.000406716, -2.22, 0.0868908
11.872, -1.59878, -0.000161592, -0.000620651, -0.0644123, 0, 0, -1.56076, -0.000161592, -2.22, 0.108613
11.876, -1.59878, -0.000116363, -0.000620653, -0.0301081, 0, 0, -1.56076, -0.000116363, -2.22, 0
11.88, -1.59878, -0.000169135, -0.000620654, -0.015689, 0, 0, -1.56076, -0.000169135, -2.22, 0.152059
11.885, -1.59878, -0.000192601, -0.000620654, -0.0969192, 0, 0, -1.56076, -0.000192601, -2.22, 0.108613
11.889, -1.59878, -0.000168436, -0.000620654, -0.132915, 0, 0, -1.56076, -0.000168436, -2.22, 0.108613
11.893, -1.59878, -0.000306105, -0.000582252, 0.094435, 0, 0, -1.56076, -0.000306105, -2.22, 0.0217227
11.897, -1.59878, -0.00055114, -0.000565235, 0.122427, 0, 0, -1.56076, -0.00055114, -2.22, 0.152059
11.902, -1.59878, -6.58031e-05, -0.000596096, 0.0260883, 0, 0, -1.56076, -6.58031e-05, -2.22, 0.0651681
11.907, -1.59878, -0.000369084, -0.000609772, 0.0115607, 0, 0, -1.56076, -0.000369084, -2.22, 0.0217227
11.912, -1.59879, -0.000392937, -0.00057743, 0.0348511, 0, 0, -1.56076, -0.000392937, -2.22, -0.0434454
11.916, -1.59879, 4.9044e-06, -0.000563098, 0.045172, 0, 0, -1.56076, 4.9044e-06, -2.22, -0.0434454
11.92, -1.59879, 0.000180952, -0.000556747, 0.0677389, 0, 0, -1.56076, 0.000180952, -2.22, 0
11.924, -1.59879, 0.000481448, -0.000553932, 0.0777392, 0, 0, -1.56076, 0.000481448, -2.22, 0
11.928, -1.59878, 0.00042904, -0.000591087, 0.0344491, 0, 0, -1.56076, 0.00042904, -2.22, 0.130336
11.932, -1.59878, 0.000924799, -0.00056915, 0.13809, 0, 0, -1.56076, 0.000924799, -2.22, 0.0868908
11.936, -1.59878, -0.00030199, -0.000597831, 0.0306823, 0, 0, -1.56076, -0.00030199, -2.22, 0.173782
11.94, -1.59878, 0.000230132, -0.00061054, -0.0826289, 0, 0, -1.56076, 0.000230132, -2.22, -0.0217227
11.945, -1.59878, 1.94859e-05, -0.000616172, -0.0718203, 0, 0, -1.56075, 1.94859e-05, -2.22, 0.130336
11.95, -1.59878, -0.000147103, -0.000580266, 0.07144, 0, 0, -1.56075, -0.000147103, -2.22, 0.108613
11.956, -1.59878, 3.98909e-05, -0.000602757, 0.0191406, 0, 0, -1.56075, 3.98909e-05, -2.22, 0.0651681
11.961, -1.59878, 0.000678308, -0.000612723, -0.00403521, 0, 0, -1.56075, 0.000678308, -2.22, 0.0651681
11.966, -1.59878, -2.32538e-06, -0.000578738, 0.0748792, 0, 0, -1.56075, -2.32538e-06, -2.22, 0.0868908
11.97, -1.59878, 0.00043831, -0.000602079, 0.0300525, 0, 0, -1.56075, 0.00043831, -2.22, 0.0651681
11.975, -1.59878, -0.000183786, -0.000612423, 0.0109704, 0, 0, -1.56076, -0.000183786, -2.22, 0.0651681
11.979, -1.59878, 0.000134184, -0.000617007, 0.0048614, 0, 0, -1.56076, 0.000134184, -2.22, 0.0868908
11.984, -1.59879, -0.000466391, -0.000619038, 0.00215427, 0, 0, -1.56076, -0.000466391, -2.22, 0.0868908
11.988, -1.59879, -0.000437297, -0.000581536, 0.0815336, 0, 0, -1.56076, -0.000437297, -2.22, 0.152059
11.992, -1.59879, 0.000206224, -0.000603319, 0.0361306, 0, 0, -1.56076, 0.000206224, -2.22, 0.130336
11.996, -1.59879, -0.00113887, -0.00057457, 0.166216, 0, 0, -1.56076, -0.00113887, -2.22, 0
12.001, -1.59879, -0.000101631, -0.000600233, 0.0736566, 0, 0, -1.56077, -0.000101631, -2.22, 0.108613
12.005, -1.59879, 0.000135346, -0.000611605, 0.03264, 0, 0, -1.56076, 0.000135346, -2.22, 0.0868908
12.009, -1.59879, 0.00142428, -0.000616644, 0.0160286, 0, 0, -1.56076, 0.00142428, -2.22, 0.152059
12.013, -1.59878, 0.000698156, -0.000618877, 0.00710289, 0, 0, -1.56076, 0.000698156, -2.22, 0.0868908
12.017, -1.59878, 0.00115643, -0.000619867, -0.0328392, 0, 0, -1.56075, 0.00115643, -2.22, 0.0868908
12.022, -1.59878, 0.000802678, -0.000620305, -0.0145523, 0, 0, -1.56075, 0.000802678, -2.22, 0.152059
12.026, -1.59878, -0.000170199, -0.0006205, -0.00644865, 0, 0, -1.56075, -0.000170199, -2.22, 0.0434454
12.03, -1.59878, -0.000452439, -0.000620586, 0.0253059, 0, 0, -1.56075, -0.000452439, -2.22, 0
