T,c_pitch_pos_ref,wheel_vel_ref,pitch_pos,pitch_vel,wheel_pos,wheel_vel,waist_pos,waist_vel,c_pitch_pos,c_pitch_vel,Fr,wheel_torque
2.076, -0.05, 5, -0.415623, -0.000680377, -66.2106, 0.024243, -2.35, 0, -0.918732, -0.000680377, -2.22, -0.0434454
2.078, -0.05, 5, -0.415624, -0.000615106, -66.2106, 0.0240424, -2.35, 0, -0.918733, -0.000615106, -2.22, -0.0434454
2.08, -0.05, 5, -0.415625, -3.00246e-05, -66.2106, 0.0677635, -2.35, 0, -0.918733, -3.00246e-05, -2.22, 0
2.082, -0.05, 5, -0.415625, 0.000229247, -66.2106, 0.0871379, -2.35, 0, -0.918733, 0.000229247, -2.22, 0
2.084, -0.05, 5, -0.415624, 0.000232048, -66.2106, -0.0685638, -2.35, 0, -0.918732, 0.000232048, -2.22, -0.0651681
2.086, -0.05, 5, -0.415623, 0.000233289, -66.2106, -0.137561, -2.35, 0, -0.918731, 0.000233289, -2.22, -0.0651681
2.088, -0.05, 5, -0.415622, 0.000123644, -66.2106, -0.0398358, -2.35, 0, -0.918731, 0.000123644, -2.22, 0
2.09, -0.05, 5, -0.415622, 7.50569e-05, -66.2106, 0.00346992, -2.35, 0, -0.91873, 7.50569e-05, -2.22, 0
2.092, -0.05, 5, -0.415621, 0.000275376, -66.2106, 0.0226603, -2.35, 0, -0.918729, 0.000275376, -2.22, 0
2.094, -0.05, 5, -0.415621, 0.000364145, -66.2106, -0.0838368, -2.35, 0, -0.918729, 0.000364145, -2.22, 0.0434454
2.096, -0.05, 5, -0.415619, 0.000589726, -66.2106, -0.13103, -2.35, 0, -0.918727, 0.000589726, -2.22, 0.0434454
2.098, -0.05, 5, -0.415618, 0.000689689, -66.2106, -0.0212951, -2.35, 0, -0.918727, 0.000689689, -2.22, 0.0434454
2.1, -0.05, 5, -0.415617, 0.000585617, -66.2106, 0.0273324, -2.35, 0, -0.918725, 0.000585617, -2.22, 0.0434454
2.102, -0.05, 5, -0.415616, 0.000539499, -66.2106, -0.083331, -2.35, 0, -0.918725, 0.000539499, -2.22, 0
2.104, -0.05, 5, -0.415614, 0.000407048, -66.2106, -0.13237, -2.35, 0, -0.918722, 0.000407048, -2.22, 0
2.106, -0.05, 5, -0.415613, 0.000348354, -66.2106, -0.168965, -2.35, 0, -0.918721, 0.000348354, -2.22, 0
2.107, -0.05, 5, -0.415612, -1.22099e-05, -66.2106, -0.185182, -2.35, 0, -0.91872, -1.22099e-05, -2.22, 0
2.109, -0.05, 5, -0.415611, -0.000171989, -66.2106, -0.0812787, -2.35, 0, -0.91872, -0.000171989, -2.22, 0
2.111, -0.05, 5, -0.415611, -0.000242794, -66.2106, -0.0352353, -2.35, 0, -0.918719, -0.000242794, -2.22, 0
2.112, -0.05, 5, -0.41561, 2.26962e-05, -66.2106, -0.0148318, -2.35, 0, -0.918719, 2.26962e-05, -2.22, 0
2.113, -0.05, 5, -0.41561, 0.000140345, -66.2106, -0.00579018, -2.35, 0, -0.918719, 0.000140345, -2.22, 0
2.115, -0.05, 5, -0.41561, 0.000192479, -66.2106, 0.0216861, -2.35, 0, -0.918718, 0.000192479, -2.22, 0.0217227
2.117, -0.05, 5, -0.41561, 0.000586187, -66.2106, 0.0338618, -2.35, 0, -0.918718, 0.000586187, -2.22, 0.0217227
2.119, -0.05, 5, -0.415609, 0.000760654, -66.2106, 0.0267402, -2.35, 0, -0.918718, 0.000760654, -2.22, 0.0434454
2.121, -0.05, 5, -0.41561, -5.2005e-05, -66.2106, 0.0235844, -2.35, 0, -0.918718, -5.2005e-05, -2.22, 0.0434454
2.123, -0.05, 5, -0.41561, -0.000412124, -66.2106, 0.0221859, -2.35, 0, -0.918718, -0.000412124, -2.22, 0.0434454
2.125, -0.05, 5, -0.415611, -5.12056e-05, -66.2106, 0.0231309, -2.35, 0, -0.91872, -5.12056e-05, -2.22, 0.0651681
2.127, -0.05, 5, -0.415612, 0.000108731, -66.2106, 0.0235496, -2.35, 0, -0.918721, 0.000108731, -2.22, 0.0651681
2.129, -0.05, 5, -0.415617, -0.00115629, -66.2106, 0.117614, -2.35, 0, -0.918725, -0.00115629, -2.22, 0.0434454
2.131, -0.05, 5, -0.415619, -0.00171687, -66.2106, 0.0732416, -2.35, 0, -0.918728, -0.00171687, -2.22, 0
2.133, -0.05, 5, -0.415622, -0.00174332, -66.2106, 0.0535787, -2.35, 0, -0.918731, -0.00174332, -2.22, 0
2.135, -0.05, 5, -0.415624, -0.00175504, -66.2106, 0.0448654, -2.35, 0, -0.918732, -0.00175504, -2.22, 0
2.137, -0.05, 5, -0.415628, -0.00153849, -66.2106, 0.0410042, -2.35, 0, -0.918736, -0.00153849, -2.22, 0
2.139, -0.05, 5, -0.41563, -0.00144252, -66.2106, -0.0600615, -2.35, 0, -0.918738, -0.00144252, -2.22, 0.0217227
2.141, -0.05, 5, -0.415633, -0.00113947, -66.2106, -0.104848, -2.35, 0, -0.918741, -0.00113947, -2.22, 0.0217227
2.143, -0.05, 5, -0.415634, -0.00100518, -66.2106, -0.00656352, -2.35, 0, -0.918743, -0.00100518, -2.22, 0.0651681
2.145, -0.05, 5, -0.415638, -0.00139003, -66.2106, 0.0369898, -2.35, 0, -0.918747, -0.00139003, -2.22, 0.0651681
2.147, -0.05, 5, -0.41564, -0.00156057, -66.2106, 0.0375142, -2.35, 0, -0.918748, -0.00156057, -2.22, -0.0217227
2.149, -0.05, 5, -0.415645, -0.00167385, -66.2106, 0.0377466, -2.35, 0, -0.918754, -0.00167385, -2.22, -0.0217227
2.151, -0.05, 5, -0.415648, -0.00172405, -66.2106, 0.0401965, -2.35, 0, -0.918756, -0.00172405, -2.22, 0
2.153, -0.05, 5, -0.415651, -0.00133827, -66.2106, 0.0412822, -2.35, 0, -0.918759, -0.00133827, -2.22, 0
2.155, -0.05, 5, -0.415652, -0.00116732, -66.2106, 0.115301, -2.35, 0, -0.918761, -0.00116732, -2.22, 0
2.157, -0.05, 5, -0.415656, -0.00138744, -66.2106, 0.148102, -2.35, 0, -0.918764, -0.00138744, -2.22, 0
2.159, -0.05, 5, -0.415657, -0.00148498, -66.2106, 0.100834, -2.35, 0, -0.918766, -0.00148498, -2.22, 0.0434454
2.16, -0.05, 5, -0.415659, -0.00023013, -66.2106, 0.0798877, -2.35, 0, -0.918767, -0.00023013, -2.22, 0.0434454
2.162, -0.05, 5, -0.415659, 0.000325939, -66.2106, 0.0792111, -2.35, 0, -0.918767, 0.000325939, -2.22, 0
2.164, -0.05, 5, -0.415659, 5.29673e-05, -66.2106, 0.0789113, -2.35, 0, -0.918768, 5.29673e-05, -2.22, 0
2.166, -0.05, 5, -0.415659, -6.79966e-05, -66.2106, 0.0764315, -2.35, 0, -0.918768, -6.79966e-05, -2.22, -0.0217227
2.168, -0.05, 5, -0.415657, 0.000880015, -66.2106, 0.0753326, -2.35, 0, -0.918766, 0.000880015, -2.22, -0.0217227
2.17, -0.05, 5, -0.415656, 0.00130011, -66.2106, 0.0748457, -2.35, 0, -0.918765, 0.00130011, -2.22, -0.0217227
2.172, -0.05, 5, -0.415656, 0.00148628, -66.2106, 0.0918409, -2.35, 0, -0.918764, 0.00148628, -2.22, -0.0868908
2.174, -0.05, 5, -0.415655, 0.00045697, -66.2106, 0.0993721, -2.35, 0, -0.918764, 0.00045697, -2.22, -0.0868908
2.176, -0.05, 5, -0.415652, 0.0017797, -66.2106, 0.114444, -2.35, 0, -0.91876, 0.0017797, -2.22, -0.0434454
2.178, -0.05, 5, -0.41565, 0.00236585, -66.2106, 0.121123, -2.35, 0, -0.918758, 0.00236585, -2.22, -0.0434454
2.18, -0.05, 5, -0.415649, 0.000475328, -66.2106, 0.0560212, -2.35, 0, -0.918757, 0.000475328, -2.22, 0
2.182, -0.05, 5, -0.415648, -0.000362431, -66.2106, 0.0271721, -2.35, 0, -0.918756, -0.000362431, -2.22, 0
2.184, -0.05, 5, -0.415648, -0.000733673, -66.2106, 0.0237758, -2.35, 0, -0.918756, -0.000733673, -2.22, 0.0651681
2.186, -0.05, 5, -0.415644, 0.000213775, -66.2106, 0.0222707, -2.35, 0, -0.918753, 0.000213775, -2.22, 0.0651681
2.188, -0.05, 5, -0.415643, 0.000560752, -66.2106, 0.0145629, -2.35, 0, -0.918751, 0.000560752, -2.22, 0
2.19, -0.05, 5, -0.415642, 0.00071451, -66.2106, 0.0111473, -2.35, 0, -0.918751, 0.00071451, -2.22, 0
2.192, -0.05, 5, -0.41564, 0.000336872, -66.2106, -0.132749, -2.35, 0, -0.918748, 0.000336872, -2.22, 0
2.194, -0.05, 5, -0.415639, 0.000169526, -66.2106, -0.196514, -2.35, 0, -0.918748, 0.000169526, -2.22, 0
2.196, -0.05, 5, -0.415636, 0.000726152, -66.2106, -0.0870828, -2.35, 0, -0.918745, 0.000726152, -2.22, 0
2.198, -0.05, 5, -0.415635, 0.000972814, -66.2106, -0.0385896, -2.35, 0, -0.918743, 0.000972814, -2.22, 0
2.2, -0.05, 5, -0.415636, -0.000698249, -66.2106, -0.0171005, -2.35, 0, -0.918745, -0.000698249, -2.22, 0
2.202, -0.05, 5, -0.415637, -0.00143876, -66.2106, 0.00493925, -2.35, 0, -0.918745, -0.00143876, -2.22, 0.0434454
2.204, -0.05, 5, -0.415637, -0.00176691, -66.2106, 0.0452164, -2.35, 0, -0.918745, -0.00176691, -2.22, 0
2.206, -0.05, 5, -0.415639, -0.000726516, -66.2106, -0.117651, -2.35, 0, -0.918747, -0.000726516, -2.22, 0.0651681
2.208, -0.05, 5, -0.415643, -0.00082165, -66.2106, -0.189824, -2.35, 0, -0.918751, -0.00082165, -2.22, 0.0651681
2.21, -0.05, 5, -0.415644, -0.000863807, -66.2106, -0.221806, -2.35, 0, -0.918753, -0.000863807, -2.22, 0.0651681
2.212, -0.05, 5, -0.415645, -0.000807866, -66.2106, -0.0607393, -2.35, 0, -0.918754, -0.000807866, -2.22, 0
2.214, -0.05, 5, -0.415646, -0.000783076, -66.2106, -0.019875, -2.35, 0, -0.918754, -0.000783076, -2.22, -0.0217227
2.216, -0.05, 5, -0.415648, -0.000811885, -66.2106, -0.00176646, -2.35, 0, -0.918756, -0.000811885, -2.22, -0.0217227
2.218, -0.05, 5, -0.415649, -0.000824652, -66.2106, 0.00625809, -2.35, 0, -0.918757, -0.000824652, -2.22, -0.0217227
2.22, -0.05, 5, -0.415653, -0.00127327, -66.2106, -0.0903229, -2.35, 0, -0.918762, -0.00127327, -2.22, 0.0434454
2.222, -0.05, 5, -0.415656, -0.00147207, -66.2106, -0.133122, -2.35, 0, -0.918764, -0.00147207, -2.22, 0.0434454
2.224, -0.05, 5, -0.415657, -0.00133777, -66.2106, -0.0574265, -2.35, 0, -0.918766, -0.00133777, -2.22, 0.0434454
2.226, -0.05, 5, -0.415658, -0.00127826, -66.2106, -0.0238832, -2.35, 0, -0.918767, -0.00127826, -2.22, 0.0434454
2.228, -0.05, 5, -0.415665, -0.0022909, -66.2106, 0.0488728, -2.35, 0, -0.918773, -0.0022909, -2.22, -0.0868908
2.23, -0.05, 5, -0.415668, -0.00273964, -66.2106, 0.0811137, -2.35, 0, -0.918776, -0.00273964, -2.22, -0.0868908
2.232, -0.05, 5, -0.41567, -0.00138001, -66.2106, 0.0453323, -2.35, 0, -0.918779, -0.00138001, -2.22, -0.0217227
2.234, -0.05, 5, -0.415671, -0.000777505, -66.2106, 0.0294763, -2.35, 0, -0.91878, -0.000777505, -2.22, -0.0217227
2.236, -0.05, 5, -0.415673, -0.000511045, -66.2106, 0.0232322, -2.35, 0, -0.918781, -0.000511045, -2.22, 0
2.238, -0.05, 5, -0.415674, -0.000392966, -66.2106, 0.0204652, -2.35, 0, -0.918782, -0.000392966, -2.22, 0
2.24, -0.05, 5, -0.415675, -0.000341394, -66.2106, 0.0740015, -2.35, 0, -0.918784, -0.000341394, -2.22, 0.0217227
2.242, -0.05, 5, -0.415676, -0.00031854, -66.2106, 0.0977254, -2.35, 0, -0.918784, -0.00031854, -2.22, 0.0217227
2.244, -0.05, 5, -0.415674, 0.00087937, -66.2106, 0.105109, -2.35, 0, -0.918783, 0.00087937, -2.22, -0.0217227
2.246, -0.05, 5, -0.415674, 0.00141021, -66.2106, 0.108381, -2.35, 0, -0.918782, 0.00141021, -2.22, -0.0217227
2.248, -0.05, 5, -0.415668, 0.00172046, -66.2106, 0.0636741, -2.35, 0, -0.918776, 0.00172046, -2.22, 0
2.25, -0.05, 5, -0.415665, 0.00185795, -66.2106, 0.0438628, -2.35, 0, -0.918774, 0.00185795, -2.22, 0
2.252, -0.05, 5, -0.415664, 0.00191887, -66.2106, 0.0272604, -2.35, 0, -0.918773, 0.00191887, -2.22, 0
2.254, -0.05, 5, -0.41566, 0.00168578, -66.2106, 0.0199033, -2.35, 0, -0.918769, 0.00168578, -2.22, 0
2.256, -0.05, 5, -0.415652, 0.00236042, -66.2106, 0.040895, -2.35, 0, -0.918761, 0.00236042, -2.22, 0
2.258, -0.05, 5, -0.415649, 0.00265938, -66.2106, 0.0501972, -2.35, 0, -0.918758, 0.00265938, -2.22, 0
2.26, -0.05, 5, -0.415642, 0.00264452, -66.2106, 0.0543194, -2.35, 0, -0.918751, 0.00264452, -2.22, 0
2.262, -0.05, 5, -0.415639, 0.00263793, -66.2106, 0.0811803, -2.35, 0, -0.918748, 0.00263793, -2.22, 0
2.264, -0.05, 5, -0.415638, 0.00263501, -66.2106, 0.0930834, -2.35, 0, -0.918746, 0.00263501, -2.22, 0
2.266, -0.05, 5, -0.415636, 0.00144756, -66.2106, 0.0983581, -2.35, 0, -0.918744, 0.00144756, -2.22, 0
2.268, -0.05, 5, -0.415632, 0.00166121, -66.2106, 0.0717497, -2.35, 0, -0.918741, 0.00166121, -2.22, 0.0217227
2.27, -0.05, 5, -0.415631, 0.00175589, -66.2106, 0.0599585, -2.35, 0, -0.918739, 0.00175589, -2.22, 0.0217227
2.272, -0.05, 5, -0.41563, 0.00179785, -66.2106, 0.0961963, -2.35, 0, -0.918738, 0.00179785, -2.22, -0.0434454
2.274, -0.05, 5, -0.415628, 0.000408246, -66.2106, 0.112255, -2.35, 0, -0.918737, 0.000408246, -2.22, -0.0434454
2.276, -0.05, 5, -0.415628, -0.00017151, -66.2106, 0.0755608, -2.35, 0, -0.918736, -0.00017151, -2.22, -0.0217227
2.278, -0.05, 5, -0.415628, -0.000428421, -66.2106, 0.0593004, -2.35, 0, -0.918736, -0.000428421, -2.22, -0.0217227
2.28, -0.05, 5, -0.415627, 5.20383e-05, -66.2106, -0.105152, -2.35, 0, -0.918736, 5.20383e-05, -2.22, 0.0651681
2.282, -0.05, 5, -0.415627, 0.000264948, -66.2106, -0.178026, -2.35, 0, -0.918736, 0.000264948, -2.22, 0.0651681
2.284, -0.05, 5, -0.415631, -0.000753959, -66.2106, -0.0131752, -2.35, 0, -0.918739, -0.000753959, -2.22, 0
2.286, -0.05, 5, -0.415632, -0.00120548, -66.2106, 0.0598765, -2.35, 0, -0.91874, -0.00120548, -2.22, 0
2.288, -0.05, 5, -0.415636, -0.00170176, -66.2106, 0.0867721, -2.35, 0, -0.918744, -0.00170176, -2.22, -0.0217227
2.29, -0.05, 5, -0.415637, -0.00192168, -66.2106, 0.0986906, -2.35, 0, -0.918746, -0.00192168, -2.22, -0.0217227
2.292, -0.05, 5, -0.41564, -0.00142554, -66.2106, 0.0945843, -2.35, 0, -0.918749, -0.00142554, -2.22, 0
2.294, -0.05, 5, -0.415642, -0.00120568, -66.2106, 0.0927646, -2.35, 0, -0.91875, -0.00120568, -2.22, 0
2.296, -0.05, 5, -0.415646, -0.00140428, -66.2106, 0.0677064, -2.35, 0, -0.918755, -0.00140428, -2.22, 0
2.298, -0.05, 5, -0.415648, -0.00149229, -66.2106, 0.0566021, -2.35, 0, -0.918757, -0.00149229, -2.22, 0
2.3, -0.05, 5, -0.41565, -0.00104922, -66.2106, 0.0954913, -2.35, 0, -0.918759, -0.00104922, -2.22, 0
2.302, -0.05, 5, -0.415651, -0.000852882, -66.2106, 0.112725, -2.35, 0, -0.918759, -0.000852882, -2.22, 0
2.303, -0.05, 5, -0.415654, -0.000951095, -66.2106, 0.120361, -2.35, 0, -0.918762, -0.000951095, -2.22, 0
2.304, -0.05, 5, -0.415655, -0.000994617, -66.2106, 0.123745, -2.35, 0, -0.918763, -0.000994617, -2.22, 0
2.306, -0.05, 5, -0.415655, -0.0010139, -66.2106, 0.125245, -2.35, 0, -0.918764, -0.0010139, -2.22, 0
2.308, -0.05, 5, -0.41566, -0.00132015, -66.2106, -0.0344661, -2.35, 0, -0.918768, -0.00132015, -2.22, 0.0217227
2.31, -0.05, 5, -0.415662, -0.00145586, -66.2106, -0.10524, -2.35, 0, -0.91877, -0.00145586, -2.22, 0.0217227
2.312, -0.05, 5, -0.415663, -0.0002549, -66.2106, -0.0435065, -2.35, 0, -0.918772, -0.0002549, -2.22, 0.0434454
2.314, -0.05, 5, -0.415664, 0.000277291, -66.2106, 0.0347007, -2.35, 0, -0.918772, 0.000277291, -2.22, 0.0217227
2.316, -0.05, 5, -0.415667, -0.000747868, -66.2106, 0.0693573, -2.35, 0, -0.918775, -0.000747868, -2.22, 0.0217227
2.318, -0.05, 5, -0.415668, -0.00120215, -66.2106, 0.0862795, -2.35, 0, -0.918776, -0.00120215, -2.22, 0
2.32, -0.05, 5, -0.415669, -0.000845233, -66.2106, 0.0937784, -2.35, 0, -0.918778, -0.000845233, -2.22, 0
2.322, -0.05, 5, -0.41567, -0.000687068, -66.2106, -0.110996, -2.35, 0, -0.918778, -0.000687068, -2.22, 0.0217227
2.324, -0.05, 5, -0.41567, 0.000123578, -66.2106, -0.201739, -2.35, 0, -0.918778, 0.000123578, -2.22, 0.0217227
2.326, -0.05, 5, -0.41567, 0.000482805, -66.2106, -0.24195, -2.35, 0, -0.918779, 0.000482805, -2.22, 0.0217227
2.328, -0.05, 5, -0.415668, 0.00112358, -66.2106, -0.179973, -2.35, 0, -0.918777, 0.00112358, -2.22, 0
2.33, -0.05, 5, -0.415667, 0.00140753, -66.2106, -0.152509, -2.35, 0, -0.918776, 0.00140753, -2.22, 0
2.332, -0.05, 5, -0.415667, 0.00153336, -66.2106, -0.0276839, -2.35, 0, -0.918775, 0.00153336, -2.22, 0.0434454
2.334, -0.05, 5, -0.415666, 0.000735937, -66.2106, 0.0276306, -2.35, 0, -0.918775, 0.000735937, -2.22, 0.0434454
2.336, -0.05, 5, -0.415668, -0.000320612, -66.2106, 0.0302375, -2.35, 0, -0.918777, -0.000320612, -2.22, 0.0217227
2.338, -0.05, 5, -0.415669, -0.000788808, -66.2106, 0.034522, -2.35, 0, -0.918777, -0.000788808, -2.22, -0.0217227
2.34, -0.05, 5, -0.415669, -0.000144523, -66.2106, 0.0364206, -2.35, 0, -0.918778, -0.000144523, -2.22, -0.0217227
2.342, -0.05, 5, -0.41567, 0.000140984, -66.2106, 0.0677725, -2.35, 0, -0.918778, 0.000140984, -2.22, 0
2.344, -0.05, 5, -0.41567, 0.000267502, -66.2106, 0.0816656, -2.35, 0, -0.918778, 0.000267502, -2.22, 0
2.346, -0.05, 5, -0.415668, 0.000621051, -66.2106, 0.0878222, -2.35, 0, -0.918777, 0.000621051, -2.22, 0
2.348, -0.05, 5, -0.415663, 0.00137249, -66.2106, 0.0905504, -2.35, 0, -0.918771, 0.00137249, -2.22, 0
2.35, -0.05, 5, -0.415661, 0.00170548, -66.2106, 0.0416909, -2.35, 0, -0.918769, 0.00170548, -2.22, 0.0217227
2.352, -0.05, 5, -0.41566, 0.000294699, -66.2106, 0.0200394, -2.35, 0, -0.918768, 0.000294699, -2.22, 0.0217227
2.354, -0.05, 5, -0.415659, -0.000330468, -66.2106, 0.0104449, -2.35, 0, -0.918768, -0.000330468, -2.22, 0.0217227
2.356, -0.05, 5, -0.415659, 0.000281118, -66.2106, 0.0852075, -2.35, 0, -0.918767, 0.000281118, -2.22, 0
2.358, -0.05, 5, -0.415659, 0.000552134, -66.2106, -0.0490789, -2.35, 0, -0.918767, 0.000552134, -2.22, 0.0651681
2.36, -0.05, 5, -0.415658, 0.000488561, -66.2106, -0.108586, -2.35, 0, -0.918767, 0.000488561, -2.22, 0.0651681
2.363, -0.05, 5, -0.415658, 0.00046039, -66.2106, -0.0254313, -2.35, 0, -0.918767, 0.00046039, -2.22, 0
2.365, -0.05, 5, -0.415663, -0.000852299, -66.2106, 0.0114177, -2.35, 0, -0.918772, -0.000852299, -2.22, 0
2.367, -0.05, 5, -0.415666, -0.001434, -66.2106, 0.0277469, -2.35, 0, -0.918774, -0.001434, -2.22, 0
2.369, -0.05, 5, -0.415669, -0.00132021, -66.2106, -0.0588954, -2.35, 0, -0.918777, -0.00132021, -2.22, 0.0217227
2.371, -0.05, 5, -0.41567, -0.00126979, -66.2106, -0.0972899, -2.35, 0, -0.918779, -0.00126979, -2.22, 0.0217227
2.373, -0.05, 5, -0.415676, -0.00228712, -66.2106, -0.0384189, -2.35, 0, -0.918784, -0.00228712, -2.22, 0.0217227
2.375, -0.05, 5, -0.415678, -0.00273794, -66.2106, -0.0123309, -2.35, 0, -0.918787, -0.00273794, -2.22, 0.0217227
2.377, -0.05, 5, -0.415684, -0.00275253, -66.2106, 0.0140937, -2.35, 0, -0.918793, -0.00275253, -2.22, 0.0434454
2.379, -0.05, 5, -0.415687, -0.00275899, -66.2106, 0.0258035, -2.35, 0, -0.918795, -0.00275899, -2.22, 0.0434454
2.383, -0.05, 5, -0.415691, -0.00161182, -66.2106, 0.0536798, -2.35, 0, -0.918799, -0.00161182, -2.22, 0
2.385, -0.05, 5, -0.415695, -0.00147315, -66.2106, 0.0660328, -2.35, 0, -0.918803, -0.00147315, -2.22, 0
2.388, -0.05, 5, -0.415699, -0.00122535, -66.2106, 0.0934118, -2.35, 0, -0.918807, -0.00122535, -2.22, -0.0434454
2.391, -0.05, 5, -0.4157, -0.00111554, -66.2106, 0.105545, -2.35, 0, -0.918809, -0.00111554, -2.22, -0.0434454
2.393, -0.05, 5, -0.415704, -0.00114295, -66.2106, 0.10388, -2.35, 0, -0.918813, -0.00114295, -2.22, 0.0651681
2.395, -0.05, 5, -0.415706, -0.0011551, -66.2106, 0.103143, -2.35, 0, -0.918815, -0.0011551, -2.22, 0.0651681
2.397, -0.05, 5, -0.415707, -0.000418168, -66.2106, 0.102816, -2.35, 0, -0.918815, -0.000418168, -2.22, 0.0651681
2.399, -0.05, 5, -0.415707, -9.16047e-05, -66.2106, 0.1191, -2.35, 0, -0.918816, -9.16047e-05, -2.22, 0.0434454
2.401, -0.05, 5, -0.415707, -0.00039267, -66.2106, 0.126316, -2.35, 0, -0.918816, -0.00039267, -2.22, 0.0434454
2.403, -0.05, 5, -0.415707, -0.000526083, -66.2106, 0.129513, -2.35, 0, -0.918816, -0.000526083, -2.22, 0.0434454
2.405, -0.05, 5, -0.415704, 0.000380668, -66.2106, 0.0652153, -2.35, 0, -0.918813, 0.000380668, -2.22, -0.0651681
2.407, -0.05, 5, -0.415703, 0.000782484, -66.2106, 0.0367225, -2.35, 0, -0.918812, 0.000782484, -2.22, -0.0651681
2.409, -0.05, 5, -0.415701, 0.000959128, -66.2106, 0.0334842, -2.35, 0, -0.918809, 0.000959128, -2.22, 0.0434454
2.411, -0.05, 5, -0.4157, 0.00103741, -66.2106, 0.0320491, -2.35, 0, -0.918808, 0.00103741, -2.22, 0.0434454
2.413, -0.05, 5, -0.415696, 0.0007388, -66.2106, 0.0314132, -2.35, 0, -0.918804, 0.0007388, -2.22, 0.0434454
2.415, -0.05, 5, -0.415694, 0.000606477, -66.2106, 0.0561656, -2.35, 0, -0.918803, 0.000606477, -2.22, 0
2.418, -0.05, 5, -0.415693, 0.000621209, -66.2106, 0.0272361, -2.35, 0, -0.918802, 0.000621209, -2.22, 0
2.421, -0.05, 5, -0.415689, 0.00096219, -66.2106, -0.117796, -2.35, 0, -0.918798, 0.00096219, -2.22, -0.0651681
2.425, -0.05, 5, -0.415686, 0.000482336, -66.2106, -0.199276, -2.35, 0, -0.918795, 0.000482336, -2.22, 0.0868908
2.427, -0.05, 5, -0.415685, -6.36592e-05, -66.2106, -0.235383, -2.35, 0, -0.918793, -6.36592e-05, -2.22, 0.0868908
2.429, -0.05, 5, -0.415684, -0.00030561, -66.2106, -0.00886382, -2.35, 0, -0.918793, -0.00030561, -2.22, 0
2.431, -0.05, 5, -0.415684, -0.000412827, -66.2106, 0.0915152, -2.35, 0, -0.918792, -0.000412827, -2.22, 0
2.433, -0.05, 5, -0.415682, 0.000391853, -66.2106, 0.04603, -2.35, 0, -0.91879, 0.000391853, -2.22, 0.0217227
2.435, -0.05, 5, -0.415682, -0.000251712, -66.2106, 0.0258739, -2.35, 0, -0.91879, -0.000251712, -2.22, 0.0217227
2.437, -0.05, 5, -0.415682, -0.000536899, -66.2106, 0.00990103, -2.35, 0, -0.91879, -0.000536899, -2.22, 0
2.439, -0.05, 5, -0.415682, -0.000663277, -66.2106, 0.00282288, -2.35, 0, -0.91879, -0.000663277, -2.22, 0
2.441, -0.05, 5, -0.415682, 0.000317552, -66.2106, -0.000313719, -2.35, 0, -0.918791, 0.000317552, -2.22, 0
2.443, -0.05, 5, -0.415682, 0.000752194, -66.2106, -0.00170366, -2.35, 0, -0.918791, 0.000752194, -2.22, 0
2.445, -0.05, 5, -0.415681, -5.56555e-05, -66.2106, -0.000754956, -2.35, 0, -0.918789, -5.56555e-05, -2.22, -0.0217227
2.447, -0.05, 5, -0.41568, -0.000413644, -66.2106, -0.000334549, -2.35, 0, -0.918788, -0.000413644, -2.22, -0.0217227
2.449, -0.05, 5, -0.41568, -0.000126516, -66.2106, -0.000148251, -2.35, 0, -0.918789, -0.000126516, -2.22, -0.0217227
2.451, -0.05, 5, -0.415681, 7.2139e-07, -66.2106, 0.00541055, -2.35, 0, -0.918789, 7.2139e-07, -2.22, 0.0434454
2.453, -0.05, 5, -0.415682, -0.000685395, -66.2106, 0.00787386, -2.35, 0, -0.91879, -0.000685395, -2.22, 0.0434454
2.455, -0.05, 5, -0.415683, -0.000989439, -66.2106, -0.138893, -2.35, 0, -0.918791, -0.000989439, -2.22, 0
2.457, -0.05, 5, -0.415685, -0.000530058, -66.2106, -0.203931, -2.35, 0, -0.918793, -0.000530058, -2.22, 0
2.459, -0.05, 5, -0.415686, -0.000326489, -66.2106, -0.232752, -2.35, 0, -0.918794, -0.000326489, -2.22, 0
2.462, -0.05, 5, -0.415689, -0.00079228, -66.2106, -0.0374261, -2.35, 0, -0.918797, -0.00079228, -2.22, 0.0217227
2.464, -0.05, 5, -0.41569, -3.50284e-05, -66.2106, -0.00406776, -2.35, 0, -0.918798, -3.50284e-05, -2.22, 0.108613
2.466, -0.05, 5, -0.41569, 0.000300538, -66.2106, 0.0107145, -2.35, 0, -0.918799, 0.000300538, -2.22, 0.108613
2.468, -0.05, 5, -0.415691, 0.000596366, -66.2106, 0.0078773, -2.35, 0, -0.918799, 0.000596366, -2.22, 0
2.47, -0.05, 5, -0.415691, 0.000727458, -66.2106, 0.00662, -2.35, 0, -0.918799, 0.000727458, -2.22, 0
2.472, -0.05, 5, -0.41569, -2.85345e-05, -66.2106, 0.00606285, -2.35, 0, -0.918798, -2.85345e-05, -2.22, 0
2.474, -0.05, 5, -0.415689, -0.000363543, -66.2106, 0.059796, -2.35, 0, -0.918798, -0.000363543, -2.22, 0
2.476, -0.05, 5, -0.41569, 8.10728e-05, -66.2106, 0.0836072, -2.35, 0, -0.918799, 8.10728e-05, -2.22, 0
2.478, -0.05, 5, -0.415691, 0.000278099, -66.2106, 0.109023, -2.35, 0, -0.918799, 0.000278099, -2.22, 0.0217227
