T,pitch_pos,pitch_vel,wheel_pos,wheel_vel,waist_pos,waist_vel,c_pitch_pos,c_pitch_vel,Fr,wheel_torque
4.072, -3.84101, -0.000904227, 287.324, 0.0346476, 0, 0, -0.66139, -0.000904227, 5, -0.0434454
4.078, -3.84101, -0.000279023, 287.324, 0.0153536, 0, 0, -0.661391, -0.000279023, 5, 0
4.082, -3.84101, -0.000406932, 287.324, 0.00680377, 0, 0, -0.661393, -0.000406932, 5, -0.0217227
4.086, -3.84101, -0.000389062, 287.324, 0.003015, 0, 0, -0.661392, -0.000389062, 5, 0
4.09, -3.84101, -8.48173e-05, 287.324, -0.00257554, 0, 0, -0.661392, -8.48173e-05, 5, 0
4.095, -3.84101, 8.76984e-05, 287.324, -0.00192364, 0, 0, -0.661392, 8.76984e-05, 5, -0.108613
4.099, -3.84101, -0.000132946, 287.324, 0.152482, 0, 0, -0.661393, -0.000132946, 5, -0.0434454
4.103, -3.84101, -7.23316e-06, 287.324, 0.115292, 0, 0, -0.661393, -7.23316e-06, 5, -0.0651681
4.107, -3.84101, 0.000455434, 287.324, 0.0510902, 0, 0, -0.661392, 0.000455434, 5, -0.0217227
4.111, -3.84101, 0.000659343, 287.324, 0.02264, 0, 0, -0.661392, 0.000659343, 5, -0.0217227
4.115, -3.84101, 0.00030551, 287.324, 0.0100326, 0, 0, -0.661391, 0.00030551, 5, -0.0217227
4.119, -3.84101, 0.00044541, 287.324, 0.00366351, 0, 0, -0.66139, 0.00044541, 5, 0
4.123, -3.84101, 0.00073114, 287.324, 0.154958, 0, 0, -0.661389, 0.00073114, 5, 0
4.127, -3.84101, -3.41695e-05, 287.324, 0.0686677, 0, 0, -0.66139, -3.41695e-05, 5, -0.0217227
4.131, -3.84101, 0.000146779, 287.324, -0.0986536, 0, 0, -0.661389, 0.000146779, 5, 0
4.136, -3.84101, 0.000189114, 287.324, -0.0437171, 0, 0, -0.661388, 0.000189114, 5, 0
4.14, -3.84101, 2.43224e-05, 287.324, -0.0334544, 0, 0, -0.661389, 2.43224e-05, 5, 0
4.145, -3.841, 0.00080437, 287.324, -0.0148249, 0, 0, -0.661387, 0.00080437, 5, -0.0868908
4.15, -3.841, 0.000556159, 287.324, -0.00656947, 0, 0, -0.661384, 0.000556159, 5, 0
4.155, -3.841, 0.00044573, 287.324, -0.00916974, 0, 0, -0.661382, 0.00044573, 5, -0.130336
4.159, -3.841, -0.000237389, 287.324, -0.00875737, 0, 0, -0.661378, -0.000237389, 5, 0
4.163, -3.841, -1.92814e-05, 287.324, -0.0257857, 0, 0, -0.661377, -1.92814e-05, 5, -0.173782
4.167, -3.841, -0.00029431, 287.324, 0.000308205, 0, 0, -0.661378, -0.00029431, 5, -0.0434454
4.171, -3.841, -0.00011948, 287.324, -0.0069043, 0, 0, -0.661378, -0.00011948, 5, -0.0434454
4.175, -3.841, -4.20065e-05, 287.324, 0.0243216, 0, 0, -0.661378, -4.20065e-05, 5, 0.0868908
4.18, -3.841, -0.00011857, 287.324, 0.0107778, 0, 0, -0.661377, -0.00011857, 5, 0.0217227
4.184, -3.84099, -0.000338345, 287.324, 0.00477606, 0, 0, -0.661376, -0.000338345, 5, 0
4.188, -3.84099, -0.000434566, 287.324, 0.00211645, 0, 0, -0.661375, -0.000434566, 5, 0
4.192, -3.84099, -0.000106276, 287.324, 0.162096, 0, 0, -0.661373, -0.000106276, 5, 0.0217227
4.196, -3.84099, 0.0004948, 287.324, 0.0718307, 0, 0, -0.66137, 0.0004948, 5, -0.0434454
4.2, -3.84099, -0.000104336, 287.324, 0.0373071, 0, 0, -0.661369, -0.000104336, 5, 0.0868908
4.204, -3.84099, -0.000442488, 287.324, 0.0173145, 0, 0, -0.661369, -0.000442488, 5, 0.108613
4.208, -3.84099, -0.000110031, 287.324, -0.143315, 0, 0, -0.661368, -0.000110031, 5, 0
4.212, -3.84098, 3.55601e-05, 287.324, -0.0635083, 0, 0, -0.661366, 3.55601e-05, 5, 0
4.217, -3.84098, -0.000269112, 287.324, -0.201818, 0, 0, -0.661367, -0.000269112, 5, -0.0651681
4.221, -3.84098, 0.000486407, 287.324, -0.130896, 0, 0, -0.661365, 0.000486407, 5, 0
4.225, -3.84098, -0.000292056, 287.324, -0.0611342, 0, 0, -0.661364, -0.000292056, 5, 0
4.229, -3.84098, 0.00054832, 287.324, -0.0302201, 0, 0, -0.661362, 0.00054832, 5, 0
4.234, -3.84098, 0.000701355, 287.324, -0.0243441, 0, 0, -0.66136, 0.000701355, 5, 0
4.239, -3.84098, 0.00076689, 287.324, -0.0678972, 0, 0, -0.661358, 0.00076689, 5, -0.0217227
4.243, -3.84098, 0.0001295, 287.324, -0.0559043, 0, 0, -0.661358, 0.0001295, 5, 0
4.248, -3.84098, 0.000143285, 287.324, -0.0693655, 0, 0, -0.661358, 0.000143285, 5, 0
4.252, -3.84098, 0.000779316, 287.324, -0.0667252, 0, 0, -0.661357, 0.000779316, 5, 0.0868908
4.256, -3.84098, 0.000355646, 287.324, -0.00766345, 0, 0, -0.661357, 0.000355646, 5, -0.0217227
4.26, -3.84097, 0.00035508, 287.324, -0.0213893, 0, 0, -0.661355, 0.00035508, 5, 0.0651681
4.264, -3.84097, 9.40526e-05, 287.324, -0.00947841, 0, 0, -0.661355, 9.40526e-05, 5, 0.0868908
4.268, -3.84097, -0.000466482, 287.324, -0.00420024, 0, 0, -0.661355, -0.000466482, 5, 0.0868908
4.276, -3.84097, 0.000546823, 287.324, 0.00596192, 0, 0, -0.661356, 0.000546823, 5, -0.0868908
4.28, -3.84097, 0.000661792, 287.324, 0.00420659, 0, 0, -0.661355, 0.000661792, 5, 0.0434454
4.285, -3.84097, -6.58947e-05, 287.324, -0.00126518, 0, 0, -0.661356, -6.58947e-05, 5, -0.108613
4.289, -3.84097, -5.28864e-05, 287.324, -0.00368993, 0, 0, -0.661356, -5.28864e-05, 5, -0.108613
4.293, -3.84098, -0.000158074, 287.324, 0.0038411, 0, 0, -0.661357, -0.000158074, 5, -0.0217227
4.297, -3.84098, -0.000278587, 287.324, -0.000644828, 0, 0, -0.661358, -0.000278587, 5, -0.0434454
4.301, -3.84098, -3.60557e-05, 287.324, -0.0550482, 0, 0, -0.661357, -3.60557e-05, 5, 0
4.306, -3.84097, 0.000852234, 287.324, -0.0697685, 0, 0, -0.661356, 0.000852234, 5, 0.0217227
4.31, -3.84097, 0.000278965, 287.324, -0.0762916, 0, 0, -0.661355, 0.000278965, 5, 0.0217227
4.314, -3.84097, -0.000456406, 287.324, -0.0338076, 0, 0, -0.661356, -0.000456406, 5, 0
4.318, -3.84097, -7.79806e-05, 287.324, -0.0587914, 0, 0, -0.661356, -7.79806e-05, 5, 0
4.322, -3.84097, 0.000202542, 287.324, -0.0542162, 0, 0, -0.661354, 0.000202542, 5, 0
4.327, -3.84097, -0.000415911, 287.324, -0.0240252, 0, 0, -0.661354, -0.000415911, 5, 0
4.331, -3.84097, -5.89205e-05, 287.324, -0.0106465, 0, 0, -0.661354, -5.89205e-05, 5, -0.0217227
4.335, -3.84097, -0.000309604, 287.324, -0.00471784, 0, 0, -0.661355, -0.000309604, 5, 0
4.339, -3.84097, -0.000160754, 287.324, -0.00365529, 0, 0, -0.661355, -0.000160754, 5, 0.0434454
4.343, -3.84097, -2.11095e-05, 287.324, 0.0257614, 0, 0, -0.661353, -2.11095e-05, 5, 0
4.347, -3.84097, -0.000366213, 287.324, 0.038797, 0, 0, -0.661352, -0.000366213, 5, 0
4.351, -3.84097, 0.000220422, 287.324, -0.00471255, 0, 0, -0.66135, 0.000220422, 5, 0
4.356, -3.84096, 0.000739266, 287.324, -0.00208831, 0, 0, -0.661347, 0.000739266, 5, -0.0434454
4.36, -3.84096, 0.000451082, 287.324, 0.143021, 0, 0, -0.661344, 0.000451082, 5, 0.0217227
4.367, -3.84096, 0.000247105, 287.324, 0.0281738, 0, 0, -0.661344, 0.000247105, 5, -0.0217227
4.372, -3.84096, 0.00045454, 287.324, 0.0124848, 0, 0, -0.661342, 0.00045454, 5, -0.0217227
4.377, -3.84096, 0.000176519, 287.324, 0.00240322, 0, 0, -0.661341, 0.000176519, 5, -0.108613
4.381, -3.84096, 0.000683441, 287.324, -0.0263162, 0, 0, -0.661337, 0.000683441, 5, 0.0217227
4.386, -3.84095, -0.000204687, 287.324, -0.0116617, 0, 0, -0.661337, -0.000204687, 5, 0.0217227
4.39, -3.84095, 0.000551313, 287.324, -0.00516774, 0, 0, -0.661336, 0.000551313, 5, 0.0217227
4.395, -3.84095, 0.000367862, 287.324, -0.00229002, 0, 0, -0.661334, 0.000367862, 5, 0.0651681
4.399, -3.84095, 0.000135547, 287.324, -0.00101479, 0, 0, -0.661334, 0.000135547, 5, -0.0217227
4.404, -3.84095, -0.000153599, 287.324, -0.00592593, 0, 0, -0.661335, -0.000153599, 5, 0
4.41, -3.84095, -0.000650261, 287.324, -0.0284426, 0, 0, -0.661337, -0.000650261, 5, -0.0434454
4.414, -3.84095, 0.000797319, 287.324, -0.0133863, 0, 0, -0.661335, 0.000797319, 5, -0.0651681
4.418, -3.84095, 0.0003284, 287.324, -0.00514964, 0, 0, -0.661332, 0.0003284, 5, 0
4.422, -3.84095, -0.000473481, 287.324, -0.0562621, 0, 0, -0.661335, -0.000473481, 5, 0
4.426, -3.84095, -1.28319e-05, 287.324, -0.0789119, 0, 0, -0.661334, -1.28319e-05, 5, 0
4.43, -3.84095, -0.0002174, 287.324, -0.0701732, 0, 0, -0.661333, -0.0002174, 5, -0.0434454
4.434, -3.84095, -0.000492331, 287.324, -0.0365726, 0, 0, -0.661335, -0.000492331, 5, -0.0434454
4.438, -3.84095, -0.00050311, 287.324, 0.104271, 0, 0, -0.661336, -0.00050311, 5, 0
4.442, -3.84096, -0.000174369, 287.325, 0.197194, 0, 0, -0.661337, -0.000174369, 5, 0
4.446, -3.84096, -0.000621003, 287.324, 0.087384, 0, 0, -0.661339, -0.000621003, 5, 0
4.45, -3.84096, -0.000151679, 287.324, 0.0215121, 0, 0, -0.661339, -0.000151679, 5, 0
4.454, -3.84096, -0.000500731, 287.324, 0.00249192, 0, 0, -0.661339, -0.000500731, 5, 0
4.458, -3.84096, -0.00102641, 287.324, -0.187435, 0, 0, -0.661342, -0.00102641, 5, 0.0217227
4.462, -3.84096, -0.0015168, 287.324, -0.0830594, 0, 0, -0.661344, -0.0015168, 5, 0
4.466, -3.84097, -0.000847225, 287.324, -0.0368067, 0, 0, -0.661347, -0.000847225, 5, -0.0434454
4.47, -3.84096, 4.38268e-05, 287.324, 0.0181117, 0, 0, -0.661346, 4.38268e-05, 5, -0.0651681
4.474, -3.84096, 0.000178265, 287.324, 0.042448, 0, 0, -0.661345, 0.000178265, 5, -0.0651681
4.478, -3.84096, -0.000169356, 287.324, 0.0188103, 0, 0, -0.661346, -0.000169356, 5, 0
4.483, -3.84096, 0.000601202, 287.324, -0.00965781, 0, 0, -0.661346, 0.000601202, 5, -0.0434454
4.488, -3.84096, 0.000684163, 287.324, -0.0574775, 0, 0, -0.661344, 0.000684163, 5, 0
4.492, -3.84096, 0.000535164, 287.324, -0.00356546, 0, 0, -0.661341, 0.000535164, 5, -0.130336
4.497, -3.84096, 0.00061725, 287.324, 0.00780785, 0, 0, -0.661339, 0.00061725, 5, 0
4.501, -3.84096, 6.01657e-05, 287.324, 0.0238003, 0, 0, -0.661341, 6.01657e-05, 5, 0.0217227
4.506, -3.84096, -0.000556021, 287.324, 0.0128937, 0, 0, -0.661342, -0.000556021, 5, 0.0217227
4.51, -3.84096, -0.000236259, 287.324, 0.0182308, 0, 0, -0.661343, -0.000236259, 5, 0
4.514, -3.84096, 0.00057221, 287.324, 0.000255556, 0, 0, -0.661342, 0.00057221, 5, 0
4.518, -3.84096, -3.38759e-05, 287.324, 0.0407939, 0, 0, -0.661342, -3.38759e-05, 5, -0.108613
4.522, -3.84096, 0.000179456, 287.324, 0.0188596, 0, 0, -0.66134, 0.000179456, 5, 0.0651681
4.526, -3.84096, 0.000224386, 287.324, 0.00913972, 0, 0, -0.661338, 0.000224386, 5, 0.0651681
4.53, -3.84096, -0.0001265, 287.324, 0.00483247, 0, 0, -0.661338, -0.0001265, 5, -0.0217227
4.534, -3.84096, 6.45451e-05, 287.324, 0.00214145, 0, 0, -0.661337, 6.45451e-05, 5, 0.0434454
4.538, -3.84096, -0.000628832, 287.324, 0.000948955, 0, 0, -0.661339, -0.000628832, 5, 0.0434454
4.542, -3.84096, -0.00134356, 287.324, -0.00740268, 0, 0, -0.661342, -0.00134356, 5, 0
4.546, -3.84096, -0.000326813, 287.324, 0.0186246, 0, 0, -0.661342, -0.000326813, 5, 0
4.55, -3.84096, 0.000457994, 287.324, 0.0121648, 0, 0, -0.661342, 0.000457994, 5, 0
4.554, -3.84096, 0.000808197, 287.324, -0.00634411, 0, 0, -0.661339, 0.000808197, 5, -0.0868908
4.559, -3.84096, 3.4311e-05, 287.324, -0.0145461, 0, 0, -0.661339, 3.4311e-05, 5, -0.0868908
4.563, -3.84096, -0.000380592, 287.324, -0.0471266, 0, 0, -0.661339, -0.000380592, 5, 0
4.567, -3.84096, -0.000343054, 287.324, -0.0232305, 0, 0, -0.66134, -0.000343054, 5, 0.0434454
4.571, -3.84096, -0.000511668, 287.324, -0.0102943, 0, 0, -0.661341, -0.000511668, 5, -0.0651681
4.576, -3.84096, -0.000993665, 287.324, 0.0987045, 0, 0, -0.661343, -0.000993665, 5, -0.0651681
4.58, -3.84096, -2.09146e-05, 287.324, 0.0218347, 0, 0, -0.661343, -2.09146e-05, 5, -0.0217227
4.585, -3.84096, 0.000299027, 287.324, -0.0677739, 0, 0, -0.661341, 0.000299027, 5, -0.0217227
4.589, -3.84096, 0.000774602, 287.324, -0.0535028, 0, 0, -0.661339, 0.000774602, 5, -0.0217227
4.593, -3.84096, -1.51848e-05, 287.324, -0.0244914, 0, 0, -0.661337, -1.51848e-05, 5, -0.0651681
4.597, -3.84096, 0.000339452, 287.324, -0.164188, 0, 0, -0.661337, 0.000339452, 5, 0
4.601, -3.84096, -0.000134277, 287.324, -0.226092, 0, 0, -0.661338, -0.000134277, 5, 0
4.606, -3.84096, 0.000175338, 287.324, -0.119748, 0, 0, -0.661338, 0.000175338, 5, 0.0217227
4.61, -3.84096, 2.82085e-06, 287.324, -0.0350714, 0, 0, -0.661339, 2.82085e-06, 5, 0
4.615, -3.84096, 0.000122068, 287.324, -0.166529, 0, 0, -0.661339, 0.000122068, 5, -0.0217227
4.619, -3.84096, -0.00116094, 287.324, -0.0737953, 0, 0, -0.661344, -0.00116094, 5, 0.0217227
4.624, -3.84097, -0.00117249, 287.324, -0.0131435, 0, 0, -0.661348, -0.00117249, 5, -0.0651681
4.628, -3.84097, -0.000176928, 287.324, -0.00582435, 0, 0, -0.661348, -0.000176928, 5, 0.0217227
4.632, -3.84097, -0.00017984, 287.324, 0.0521814, 0, 0, -0.66135, -0.00017984, 5, 0
4.636, -3.84097, 0.000152989, 287.324, 0.0278175, 0, 0, -0.661349, 0.000152989, 5, -0.0217227
4.64, -3.84097, 8.12216e-05, 287.324, -0.031483, 0, 0, -0.661348, 8.12216e-05, 5, -0.0217227
4.644, -3.84097, -0.000806104, 287.324, -0.0288154, 0, 0, -0.661351, -0.000806104, 5, -0.0868908
4.649, -3.84097, 0.000136505, 287.324, -0.0307625, 0, 0, -0.661351, 0.000136505, 5, 0
4.653, -3.84097, 0.000405535, 287.324, 0.0223547, 0, 0, -0.661351, 0.000405535, 5, -0.0217227
4.657, -3.84097, 0.000302912, 287.324, 0.120996, 0, 0, -0.66135, 0.000302912, 5, -0.0217227
4.661, -3.84097, 0.000257616, 287.324, 0.0536177, 0, 0, -0.66135, 0.000257616, 5, -0.0217227
4.665, -3.84097, -0.000133803, 287.324, 0.0229777, 0, 0, -0.661352, -0.000133803, 5, -0.0217227
4.669, -3.84097, -8.49454e-05, 287.324, 0.00627066, 0, 0, -0.661352, -8.49454e-05, 5, 0
4.673, -3.84097, -0.000100618, 287.324, -0.048072, 0, 0, -0.661353, -0.000100618, 5, 0
4.677, -3.84097, -0.00107023, 287.324, -0.0565069, 0, 0, -0.661355, -0.00107023, 5, -0.130336
4.681, -3.84097, -0.000611119, 287.324, -0.0547685, 0, 0, -0.661356, -0.000611119, 5, -0.0217227
4.687, -3.84098, -0.00044523, 287.324, 0.097772, 0, 0, -0.661358, -0.00044523, 5, 0.0217227
4.692, -3.84098, 0.000224083, 287.324, 0.0433264, 0, 0, -0.661358, 0.000224083, 5, 0
4.697, -3.84098, 0.00052068, 287.324, 0.0191995, 0, 0, -0.661358, 0.00052068, 5, 0
4.703, -3.84097, 0.000171399, 287.324, 0.00459643, 0, 0, -0.661356, 0.000171399, 5, -0.0868908
4.708, -3.84097, 0.000720121, 287.324, -0.0214328, 0, 0, -0.661353, 0.000720121, 5, 0
4.714, -3.84097, 0.00096328, 287.324, -0.0126269, 0, 0, -0.661352, 0.00096328, 5, -0.130336
4.719, -3.84097, 0.000476, 287.324, 0.00144542, 0, 0, -0.661353, 0.000476, 5, -0.0217227
4.724, -3.84097, -7.38328e-05, 287.324, 0.000640518, 0, 0, -0.661354, -7.38328e-05, 5, 0.0217227
4.729, -3.84097, 0.000723323, 287.324, -0.0216211, 0, 0, -0.661353, 0.000723323, 5, 0
4.734, -3.84097, 0.000446571, 287.324, -0.0314861, 0, 0, -0.661354, 0.000446571, 5, 0
4.74, -3.84097, 0.00176783, 287.324, -0.00534714, 0, 0, -0.661348, 0.00176783, 5, 0
4.744, -3.84096, 0.000499465, 287.324, 0.006236, 0, 0, -0.661345, 0.000499465, 5, 0
4.749, -3.84096, -0.000619258, 287.324, -0.01523, 0, 0, -0.661344, -0.000619258, 5, 0.0434454
4.757, -3.84097, -0.0010415, 287.324, -0.00987824, 0, 0, -0.661347, -0.0010415, 5, -0.0434454
4.761, -3.84097, -0.0004128, 287.324, -0.0075067, 0, 0, -0.661348, -0.0004128, 5, -0.0434454
4.766, -3.84097, -0.000468272, 287.324, -0.0033265, 0, 0, -0.66135, -0.000468272, 5, 0
4.771, -3.84097, -8.43909e-05, 287.324, -0.00460338, 0, 0, -0.661348, -8.43909e-05, 5, 0
4.776, -3.84097, -0.000470313, 287.324, -0.00203993, 0, 0, -0.661349, -0.000470313, 5, 0
4.782, -3.84097, -0.00020891, 287.324, -0.00168629, 0, 0, -0.66135, -0.00020891, 5, -0.108613
4.787, -3.84097, -0.000191824, 287.324, -0.000747257, 0, 0, -0.661351, -0.000191824, 5, -0.0217227
4.791, -3.84097, -3.6414e-05, 287.324, 0.102153, 0, 0, -0.661353, -3.6414e-05, 5, -0.152059
4.797, -3.84097, -0.0005609, 287.324, 0.0429208, 0, 0, -0.661355, -0.0005609, 5, -0.0651681
4.802, -3.84098, -0.000679292, 287.324, -0.0216609, 0, 0, -0.661357, -0.000679292, 5, 0
4.806, -3.84097, 0.000193509, 287.324, -0.0455855, 0, 0, -0.661356, 0.000193509, 5, 0.0217227
4.811, -3.84097, 0.000208557, 287.324, -0.0820039, 0, 0, -0.661355, 0.000208557, 5, -0.0434454
4.815, -3.84098, -0.000192875, 287.324, -0.0691964, 0, 0, -0.661357, -0.000192875, 5, 0
4.819, -3.84098, 0.000482329, 287.324, -0.0306635, 0, 0, -0.661357, 0.000482329, 5, 0.0434454
4.823, -3.84098, -0.000478785, 287.324, -0.0182821, 0, 0, -0.66136, -0.000478785, 5, 0.0217227
4.827, -3.84098, 0.000688535, 287.324, -0.0127954, 0, 0, -0.661358, 0.000688535, 5, 0.0217227
4.831, -3.84097, 0.000537713, 287.324, 0.147665, 0, 0, -0.661355, 0.000537713, 5, 0.0434454
4.835, -3.84097, -0.000790148, 287.324, 0.0763882, 0, 0, -0.661356, -0.000790148, 5, 0
4.839, -3.84097, -0.000303519, 287.324, 0.0283742, 0, 0, -0.661357, -0.000303519, 5, -0.108613
4.844, -3.84097, -0.000198659, 287.324, 0.00162119, 0, 0, -0.661357, -0.000198659, 5, -0.0434454
4.848, -3.84097, -0.000149964, 287.324, 0.000718409, 0, 0, -0.661356, -0.000149964, 5, 0.0217227
4.852, -3.84097, -0.000204752, 287.324, -0.0278452, 0, 0, -0.661354, -0.000204752, 5, 0
4.857, -3.84097, 0.000514218, 287.324, -0.0123392, 0, 0, -0.661352, 0.000514218, 5, -0.0217227
4.861, -3.84097, 0.000350534, 287.324, -0.0602304, 0, 0, -0.66135, 0.000350534, 5, -0.0217227
4.866, -3.84097, 0.000227828, 287.324, -0.0266903, 0, 0, -0.661351, 0.000227828, 5, 0.0434454
4.871, -3.84097, 0.000521134, 287.324, 0.0116421, 0, 0, -0.66135, 0.000521134, 5, 0.0217227
4.875, -3.84097, 0.000650369, 287.324, -0.0456917, 0, 0, -0.661348, 0.000650369, 5, 0
4.879, -3.84097, 0.000707637, 287.324, -0.0710985, 0, 0, -0.661347, 0.000707637, 5, 0
4.883, -3.84096, 0.000512021, 287.324, -0.0862688, 0, 0, -0.661345, 0.000512021, 5, 0.0217227
4.887, -3.84096, 0.000315323, 287.324, -0.0929913, 0, 0, -0.661343, 0.000315323, 5, 0.0217227
4.891, -3.84096, -0.000477027, 287.324, -0.0271262, 0, 0, -0.661342, -0.000477027, 5, -0.0217227
4.895, -3.84096, -0.00045961, 287.324, 0.00206115, 0, 0, -0.661343, -0.00045961, 5, -0.0217227
4.899, -3.84096, 0.000440715, 287.324, 0.000913371, 0, 0, -0.661343, 0.000440715, 5, -0.0434454
4.903, -3.84096, 0.000914007, 287.324, 0.000404749, 0, 0, -0.661341, 0.000914007, 5, 0
4.907, -3.84096, 0.00112438, 287.324, 0.000179359, 0, 0, -0.661338, 0.00112438, 5, 0
4.911, -3.84095, 0.000884444, 287.324, 7.94808e-05, 0, 0, -0.661336, 0.000884444, 5, 0
4.915, -3.84095, 0.000776994, 287.324, 0.000817541, 0, 0, -0.661335, 0.000776994, 5, -0.0434454
4.919, -3.84095, 0.000577843, 287.324, -0.166272, 0, 0, -0.661335, 0.000577843, 5, 0
4.924, -3.84095, 0.000378908, 287.324, -0.070552, 0, 0, -0.661334, 0.000378908, 5, -0.0651681
4.928, -3.84095, -5.2573e-06, 287.324, -0.0383051, 0, 0, -0.661335, -5.2573e-06, 5, -0.0434454
4.932, -3.84095, 0.000527721, 287.324, -0.0146275, 0, 0, -0.661336, 0.000527721, 5, 0
4.937, -3.84095, 9.65491e-05, 287.324, -0.0557681, 0, 0, -0.661336, 9.65491e-05, 5, -0.0434454
4.941, -3.84095, 0.000499528, 287.324, -0.0912102, 0, 0, -0.661335, 0.000499528, 5, 0
4.945, -3.84095, 0.000419014, 287.324, -0.169501, 0, 0, -0.661334, 0.000419014, 5, -0.0651681
4.95, -3.84095, 0.000481354, 287.324, -0.0751124, 0, 0, -0.661334, 0.000481354, 5, 0.0868908
4.955, -3.84095, 0.000892857, 287.324, -0.185055, 0, 0, -0.661332, 0.000892857, 5, 0
4.959, -3.84095, 0.000296304, 287.324, -0.110168, 0, 0, -0.66133, 0.000296304, 5, 0
4.964, -3.84095, 0.000144161, 287.324, -0.0730716, 0, 0, -0.661329, 0.000144161, 5, 0.0217227
4.969, -3.84095, -0.000443767, 287.324, -0.03551, 0, 0, -0.66133, -0.000443767, 5, 0.0217227
4.974, -3.84095, 0.000185411, 287.324, -0.0744098, 0, 0, -0.661329, 0.000185411, 5, 0
4.978, -3.84095, 0.000538198, 287.324, -0.0337561, 0, 0, -0.661328, 0.000538198, 5, -0.0217227
4.983, -3.84094, 0.000175913, 287.324, -0.0384282, 0, 0, -0.661326, 0.000175913, 5, -0.0217227
4.987, -3.84095, -0.000355131, 287.324, -0.0131174, 0, 0, -0.661327, -0.000355131, 5, 0
4.992, -3.84095, -0.000516454, 287.324, -0.00815975, 0, 0, -0.661329, -0.000516454, 5, 0
4.996, -3.84095, 0.000597874, 287.324, -0.0302148, 0, 0, -0.661329, 0.000597874, 5, 0
5, -3.84095, -0.000279767, 287.324, 0.0750129, 0, 0, -0.66133, -0.000279767, 5, 0.0868908
5.005, -3.84095, 0.000110304, 287.324, 0.033241, 0, 0, -0.661329, 0.000110304, 5, 0.0434454
5.009, -3.84095, -1.40862e-05, 287.324, 0.0123834, 0, 0, -0.66133, -1.40862e-05, 5, -0.0217227
5.013, -3.84095, 0.000338392, 287.324, -0.022676, 0, 0, -0.661329, 0.000338392, 5, -0.0217227
5.017, -3.84095, -0.000580664, 287.324, -0.00770162, 0, 0, -0.66133, -0.000580664, 5, -0.0434454
5.021, -3.84095, -0.000282146, 287.324, -0.0104538, 0, 0, -0.66133, -0.000282146, 5, 0.0217227
5.025, -3.84095, -4.05204e-05, 287.324, 0.0188372, 0, 0, -0.66133, -4.05204e-05, 5, 0
5.03, -3.84095, 0.000476185, 287.324, 0.031817, 0, 0, -0.66133, 0.000476185, 5, 0
5.035, -3.84095, -0.000443909, 287.324, 0.00862308, 0, 0, -0.661332, -0.000443909, 5, 0
5.04, -3.84095, -0.000368005, 287.324, -0.00165503, 0, 0, -0.661333, -0.000368005, 5, 0
5.045, -3.84095, -3.77879e-05, 287.324, -0.000733407, 0, 0, -0.661332, -3.77879e-05, 5, 0
5.049, -3.84095, 0.000999034, 287.324, -0.00893052, 0, 0, -0.661327, 0.000999034, 5, 0
5.053, -3.84094, 0.000233185, 287.324, 0.000736474, 0, 0, -0.661326, 0.000233185, 5, -0.0217227
5.057, -3.84094, 0.000303626, 287.324, -0.0020206, 0, 0, -0.661324, 0.000303626, 5, -0.0217227
5.062, -3.84094, 7.36674e-05, 287.324, -0.000113084, 0, 0, -0.661323, 7.36674e-05, 5, 0
5.066, -3.84094, 0.000121566, 287.324, 0.147808, 0, 0, -0.661322, 0.000121566, 5, -0.0651681
5.07, -3.84094, -0.000488872, 287.324, -0.0784475, 0, 0, -0.661322, -0.000488872, 5, -0.0868908
5.074, -3.84094, -5.38369e-05, 287.324, -0.0410216, 0, 0, -0.661322, -5.38369e-05, 5, -0.0217227
5.078, -3.84094, -0.00038104, 287.324, -0.0291307, 0, 0, -0.661323, -0.00038104, 5, 0
5.082, -3.84094, -0.000338669, 287.324, -0.0207321, 0, 0, -0.661324, -0.000338669, 5, -0.0217227
5.086, -3.84094, -6.20995e-05, 287.324, -0.0107518, 0, 0, -0.661326, -6.20995e-05, 5, 0.0217227
5.09, -3.84094, 9.74723e-05, 287.324, -0.00711148, 0, 0, -0.661325, 9.74723e-05, 5, 0
5.095, -3.84094, -0.000201935, 287.324, -0.00315136, 0, 0, -0.661326, -0.000201935, 5, 0
5.099, -3.84094, 0.000292377, 287.324, -0.0240838, 0, 0, -0.661325, 0.000292377, 5, 0.0217227
5.103, -3.84094, 0.000292601, 287.324, -0.0333597, 0, 0, -0.661323, 0.000292601, 5, 0.0217227
5.107, -3.84094, -0.000117064, 287.324, 0.0188568, 0, 0, -0.661324, -0.000117064, 5, 0.0434454
5.111, -3.84095, -0.000779826, 287.324, 0.00366225, 0, 0, -0.661327, -0.000779826, 5, -0.0434454
5.115, -3.84095, -0.000108897, 287.324, 0.00475216, 0, 0, -0.661329, -0.000108897, 5, 0
5.12, -3.84095, -0.000146258, 287.324, 0.00523514, 0, 0, -0.66133, -0.000146258, 5, 0
5.124, -3.84095, 0.000467528, 287.324, -0.0524425, 0, 0, -0.661329, 0.000467528, 5, 0
5.128, -3.84095, 0.00033162, 287.324, -0.0263685, 0, 0, -0.661329, 0.00033162, 5, 0.0217227
5.132, -3.84095, 0.000272469, 287.324, -0.0132495, 0, 0, -0.661328, 0.000272469, 5, -0.0217227
5.136, -3.84095, 0.000654983, 287.324, -0.00821831, 0, 0, -0.661327, 0.000654983, 5, -0.0217227
5.14, -3.84094, 0.00100777, 287.324, -0.00364184, 0, 0, -0.661325, 0.00100777, 5, 0
