T,c_pitch_pos_ref,wheel_vel_ref,pitch_pos,pitch_vel,wheel_pos,wheel_vel,waist_pos,waist_vel,c_pitch_pos,c_pitch_vel,Fr,wheel_torque
38.341, -0.05, -2, -0.414595, 0.000705389, -38.3315, 0.0282651, -2.35, 0, -0.917704, 0.000705389, -2.22, -0.0217227
38.343, -0.05, -2, -0.414593, 0.001052, -38.3315, 0.00157285, -2.35, 0, -0.917702, 0.001052, -2.22, 0.0651681
38.345, -0.05, -2, -0.414592, 0.000759461, -38.3315, -0.0102555, -2.35, 0, -0.9177, 0.000759461, -2.22, 0.0651681
38.347, -0.05, -2, -0.41459, 0.00111367, -38.3315, 0.14879, -2.35, 0, -0.917698, 0.00111367, -2.22, 0.0217227
38.349, -0.05, -2, -0.414589, 0.000304966, -38.3315, 0.219269, -2.35, 0, -0.917698, 0.000304966, -2.22, 0.0217227
38.351, -0.05, -2, -0.41459, -0.000423539, -38.3315, 0.0869962, -2.35, 0, -0.917698, -0.000423539, -2.22, 0
38.353, -0.05, -2, -0.414591, -0.000337687, -38.3315, 0.0283811, -2.35, 0, -0.917699, -0.000337687, -2.22, 0
38.355, -0.05, -2, -0.414591, -3.96383e-05, -38.3315, 0.00162424, -2.35, 0, -0.917699, -3.96383e-05, -2.22, -0.0434454
38.357, -0.05, -2, -0.41459, 0.000241284, -38.3315, -0.0102327, -2.35, 0, -0.917699, 0.000241284, -2.22, -0.0434454
38.359, -0.05, -2, -0.414588, 0.000784049, -38.3315, 0.117507, -2.35, 0, -0.917697, 0.000784049, -2.22, 0
38.361, -0.05, -2, -0.414585, 0.00116044, -38.3315, 0.174114, -2.35, 0, -0.917694, 0.00116044, -2.22, 0
38.364, -0.05, -2, -0.414582, 0.000994507, -38.3315, 0.0302171, -2.35, 0, -0.91769, 0.000994507, -2.22, 0
38.366, -0.05, -2, -0.414581, 0.000400705, -38.3315, -0.0335489, -2.35, 0, -0.917689, 0.000400705, -2.22, 0
38.368, -0.05, -2, -0.41458, -4.75872e-05, -38.3315, -0.061806, -2.35, 0, -0.917689, -4.75872e-05, -2.22, 0
38.37, -0.05, -2, -0.414581, -0.000245522, -38.3315, -0.0422526, -2.35, 0, -0.917689, -0.000245522, -2.22, -0.0217227
38.372, -0.05, -2, -0.414581, -0.000333234, -38.3315, -0.0335878, -2.35, 0, -0.917689, -0.000333234, -2.22, -0.0217227
38.374, -0.05, -2, -0.414581, -0.000187614, -38.3315, -0.0297481, -2.35, 0, -0.91769, -0.000187614, -2.22, -0.0217227
38.376, -0.05, -2, -0.41458, 0.000469808, -38.3315, -0.0155294, -2.35, 0, -0.917689, 0.000469808, -2.22, 0
38.378, -0.05, -2, -0.41458, 0.000132713, -38.3315, -0.00922864, -2.35, 0, -0.917688, 0.000132713, -2.22, 0
38.38, -0.05, -2, -0.414581, -0.000535695, -38.3315, -0.0134774, -2.35, 0, -0.917689, -0.000535695, -2.22, 0.0434454
38.382, -0.05, -2, -0.414581, 5.72776e-05, -38.3315, -0.0153602, -2.35, 0, -0.917689, 5.72776e-05, -2.22, 0.0434454
38.384, -0.05, -2, -0.414581, -0.000125518, -38.3315, -0.088168, -2.35, 0, -0.91769, -0.000125518, -2.22, 0.0868908
38.386, -0.05, -2, -0.414583, -0.00109753, -38.3315, -0.120432, -2.35, 0, -0.917692, -0.00109753, -2.22, 0.0868908
38.388, -0.05, -2, -0.414586, -0.00119302, -38.3315, -0.0924838, -2.35, 0, -0.917694, -0.00119302, -2.22, -0.0434454
38.39, -0.05, -2, -0.414586, -0.000197264, -38.3315, -0.080099, -2.35, 0, -0.917694, -0.000197264, -2.22, -0.0434454
38.392, -0.05, -2, -0.414589, -0.000943681, -38.3315, 0.0842001, -2.35, 0, -0.917697, -0.000943681, -2.22, 0
38.394, -0.05, -2, -0.41459, -0.00127445, -38.3315, 0.157007, -2.35, 0, -0.917698, -0.00127445, -2.22, 0
38.396, -0.05, -2, -0.414592, -0.00149417, -38.3315, 0.0234188, -2.35, 0, -0.917701, -0.00149417, -2.22, 0
38.398, -0.05, -2, -0.414595, -0.00122051, -38.3315, -0.0357791, -2.35, 0, -0.917703, -0.00122051, -2.22, 0
38.4, -0.05, -2, -0.414596, -0.000580305, -38.3315, -0.062012, -2.35, 0, -0.917704, -0.000580305, -2.22, 0
38.402, -0.05, -2, -0.414595, 0.000334408, -38.3315, 0.00928924, -2.35, 0, -0.917703, 0.000334408, -2.22, 0
38.404, -0.05, -2, -0.414595, -7.55199e-05, -38.3315, 0.0408855, -2.35, 0, -0.917703, -7.55199e-05, -2.22, 0
38.406, -0.05, -2, -0.414595, 0.000112686, -38.3315, 0.0118593, -2.35, 0, -0.917703, 0.000112686, -2.22, 0.108613
38.408, -0.05, -2, -0.414595, -6.30807e-05, -38.3315, -0.00100326, -2.35, 0, -0.917703, -6.30807e-05, -2.22, 0.108613
38.41, -0.05, -2, -0.414596, -0.000512074, -38.3315, -0.0599009, -2.35, 0, -0.917704, -0.000512074, -2.22, 0.0217227
38.412, -0.05, -2, -0.414595, 0.000326226, -38.3315, -0.0860007, -2.35, 0, -0.917704, 0.000326226, -2.22, 0.0217227
38.414, -0.05, -2, -0.414595, 0.000218024, -38.3315, -0.0975664, -2.35, 0, -0.917703, 0.000218024, -2.22, 0.0217227
38.416, -0.05, -2, -0.414595, 2.22798e-05, -38.3315, -0.102692, -2.35, 0, -0.917703, 2.22798e-05, -2.22, 0.0217227
38.418, -0.05, -2, -0.414594, 0.000526569, -38.3315, -0.104963, -2.35, 0, -0.917702, 0.000526569, -2.22, 0.0217227
38.42, -0.05, -2, -0.414593, 0.000750038, -38.3315, -0.105969, -2.35, 0, -0.917702, 0.000750038, -2.22, 0.0217227
38.423, -0.05, -2, -0.414592, 0.000553147, -38.3315, 0.0649128, -2.35, 0, -0.917701, 0.000553147, -2.22, 0
38.425, -0.05, -2, -0.414592, 0.000281091, -38.3315, 0.140637, -2.35, 0, -0.9177, 0.000281091, -2.22, 0
38.427, -0.05, -2, -0.414591, 0.000159983, -38.3315, 0.0302464, -2.35, 0, -0.9177, 0.000159983, -2.22, -0.0651681
38.429, -0.05, -2, -0.414591, 0.000253674, -38.3315, -0.0186718, -2.35, 0, -0.917699, 0.000253674, -2.22, -0.0651681
38.431, -0.05, -2, -0.414592, -0.000668993, -38.3315, -0.017662, -2.35, 0, -0.917701, -0.000668993, -2.22, -0.0868908
38.433, -0.05, -2, -0.414594, -0.000966072, -38.3315, -0.0172145, -2.35, 0, -0.917703, -0.000966072, -2.22, -0.0868908
38.435, -0.05, -2, -0.414595, -0.000504569, -38.3315, -0.0170162, -2.35, 0, -0.917704, -0.000504569, -2.22, -0.0868908
38.437, -0.05, -2, -0.414596, -0.000485909, -38.3315, 0.107461, -2.35, 0, -0.917705, -0.000485909, -2.22, 0.0434454
38.438, -0.05, -2, -0.414597, -0.000292013, -38.3315, 0.162621, -2.35, 0, -0.917705, -0.000292013, -2.22, 0.0434454
38.439, -0.05, -2, -0.414597, -0.000206091, -38.3315, 0.198799, -2.35, 0, -0.917706, -0.000206091, -2.22, 0.0217227
38.441, -0.05, -2, -0.414597, -9.42848e-05, -38.3315, 0.214831, -2.35, 0, -0.917706, -9.42848e-05, -2.22, 0.0217227
38.443, -0.05, -2, -0.414595, 0.000561913, -38.3315, 0.221936, -2.35, 0, -0.917703, 0.000561913, -2.22, 0.0217227
38.445, -0.05, -2, -0.414594, 0.000358767, -38.3315, 0.0983479, -2.35, 0, -0.917702, 0.000358767, -2.22, 0
38.447, -0.05, -2, -0.414592, 0.000713589, -38.3315, 0.0435816, -2.35, 0, -0.917701, 0.000713589, -2.22, 0
38.449, -0.05, -2, -0.414591, 0.000387294, -38.3315, 0.172647, -2.35, 0, -0.9177, 0.000387294, -2.22, -0.0217227
38.45, -0.05, -2, -0.414591, 0.000169665, -38.3315, 0.229841, -2.35, 0, -0.917699, 0.000169665, -2.22, -0.0217227
38.452, -0.05, -2, -0.414591, 7.3226e-05, -38.3315, 0.255186, -2.35, 0, -0.917699, 7.3226e-05, -2.22, -0.0217227
38.454, -0.05, -2, -0.414589, 0.000624284, -38.3315, 0.0575377, -2.35, 0, -0.917698, 0.000624284, -2.22, 0
38.456, -0.05, -2, -0.414589, 1.43223e-05, -38.3315, -0.0300476, -2.35, 0, -0.917698, 1.43223e-05, -2.22, 0
38.458, -0.05, -2, -0.414592, -0.00114469, -38.3315, -0.0266147, -2.35, 0, -0.9177, -0.00114469, -2.22, 0
38.46, -0.05, -2, -0.414593, -0.000917274, -38.3315, -0.0250934, -2.35, 0, -0.917702, -0.000917274, -2.22, 0
38.462, -0.05, -2, -0.414594, -0.000149562, -38.3315, -0.0244193, -2.35, 0, -0.917702, -0.000149562, -2.22, 0
38.464, -0.05, -2, -0.414595, -0.000328841, -38.3315, -0.0319437, -2.35, 0, -0.917703, -0.000328841, -2.22, -0.0217227
38.466, -0.05, -2, -0.414596, -0.000667639, -38.3315, -0.0352781, -2.35, 0, -0.917704, -0.000667639, -2.22, -0.0217227
38.468, -0.05, -2, -0.414596, -0.000335903, -38.3315, -0.0367557, -2.35, 0, -0.917705, -0.000335903, -2.22, -0.0217227
38.47, -0.05, -2, -0.414596, 0.000405731, -38.3315, -0.0233287, -2.35, 0, -0.917704, 0.000405731, -2.22, 0
38.472, -0.05, -2, -0.414596, -0.000304359, -38.3315, -0.0173787, -2.35, 0, -0.917705, -0.000304359, -2.22, 0
38.474, -0.05, -2, -0.414597, -0.000434212, -38.3315, 0.0196801, -2.35, 0, -0.917706, -0.000434212, -2.22, -0.0217227
38.476, -0.05, -2, -0.414598, -0.000416825, -38.3315, 0.0361022, -2.35, 0, -0.917706, -0.000416825, -2.22, -0.0217227
38.478, -0.05, -2, -0.4146, -0.00081688, -38.3315, 0.0433794, -2.35, 0, -0.917708, -0.00081688, -2.22, -0.0217227
38.48, -0.05, -2, -0.4146, -0.000103431, -38.3315, 0.0466042, -2.35, 0, -0.917708, -0.000103431, -2.22, -0.0217227
38.482, -0.05, -2, -0.4146, 0.000212725, -38.3315, 0.0480333, -2.35, 0, -0.917708, 0.000212725, -2.22, -0.0217227
38.484, -0.05, -2, -0.414601, -0.000352157, -38.3315, 0.0165914, -2.35, 0, -0.91771, -0.000352157, -2.22, -0.0217227
38.486, -0.05, -2, -0.414603, -0.000713691, -38.3315, 0.0574208, -2.35, 0, -0.917711, -0.000713691, -2.22, -0.0217227
38.488, -0.05, -2, -0.414603, 0.000200921, -38.3315, 0.0755138, -2.35, 0, -0.917712, 0.000200921, -2.22, -0.0217227
38.49, -0.05, -2, -0.414603, 0.00060622, -38.3315, 0.0835315, -2.35, 0, -0.917712, 0.00060622, -2.22, -0.0217227
38.492, -0.05, -2, -0.414603, 0.000415287, -38.3315, 0.0870844, -2.35, 0, -0.917711, 0.000415287, -2.22, -0.0217227
38.494, -0.05, -2, -0.414604, -0.000447382, -38.3315, 0.123081, -2.35, 0, -0.917712, -0.000447382, -2.22, 0
38.496, -0.05, -2, -0.414605, -0.000347855, -38.3315, 0.139032, -2.35, 0, -0.917713, -0.000347855, -2.22, 0
38.498, -0.05, -2, -0.414606, -0.000489076, -38.3315, 0.0616104, -2.35, 0, -0.917714, -0.000489076, -2.22, 0
38.5, -0.05, -2, -0.414608, -0.000848321, -38.3315, 0.0273019, -2.35, 0, -0.917716, -0.000848321, -2.22, 0
38.502, -0.05, -2, -0.414608, -0.00100752, -38.3315, 0.00740455, -2.35, 0, -0.917717, -0.00100752, -2.22, -0.0217227
38.504, -0.05, -2, -0.414609, -0.000671124, -38.3315, -0.00141269, -2.35, 0, -0.917718, -0.000671124, -2.22, -0.0217227
38.506, -0.05, -2, -0.41461, -7.73078e-05, -38.3315, -0.00531994, -2.35, 0, -0.917718, -7.73078e-05, -2.22, 0.0217227
38.508, -0.05, -2, -0.414608, 0.000558392, -38.3315, -0.00705138, -2.35, 0, -0.917717, 0.000558392, -2.22, 0.0217227
38.51, -0.05, -2, -0.414608, 0.000431326, -38.3315, -0.00781865, -2.35, 0, -0.917716, 0.000431326, -2.22, 0.0217227
38.512, -0.05, -2, -0.414607, 0.000189005, -38.3315, 0.0857198, -2.35, 0, -0.917716, 0.000189005, -2.22, 0
38.514, -0.05, -2, -0.414606, 0.000564951, -38.3315, 0.12717, -2.35, 0, -0.917714, 0.000564951, -2.22, 0
38.516, -0.05, -2, -0.414607, -0.00079083, -38.3315, 0.145538, -2.35, 0, -0.917715, -0.00079083, -2.22, 0
38.518, -0.05, -2, -0.414607, -0.00139163, -38.3315, 0.153678, -2.35, 0, -0.917716, -0.00139163, -2.22, 0
38.52, -0.05, -2, -0.414607, -0.000359344, -38.3315, 0.0454131, -2.35, 0, -0.917715, -0.000359344, -2.22, 0
38.522, -0.05, -2, -0.414607, -0.000124525, -38.3315, -0.00803927, -2.35, 0, -0.917715, -0.000124525, -2.22, 0
38.524, -0.05, -2, -0.414606, -0.000613652, -38.3315, -0.031726, -2.35, 0, -0.917714, -0.000613652, -2.22, 0
38.526, -0.05, -2, -0.414604, 0.00046706, -38.3315, -0.0422225, -2.35, 0, -0.917713, 0.00046706, -2.22, 0
38.528, -0.05, -2, -0.414605, -0.000178987, -38.3315, -0.0210573, -2.35, 0, -0.917713, -0.000178987, -2.22, 0
38.53, -0.05, -2, -0.414605, 2.93348e-05, -38.3315, -0.0116782, -2.35, 0, -0.917713, 2.93348e-05, -2.22, 0
38.532, -0.05, -2, -0.414603, 0.000751864, -38.3315, -0.0403795, -2.35, 0, -0.917712, 0.000751864, -2.22, -0.0434454
38.534, -0.05, -2, -0.414603, 0.000293053, -38.3315, -0.0530981, -2.35, 0, -0.917711, 0.000293053, -2.22, -0.0434454
38.536, -0.05, -2, -0.414603, -0.000168798, -38.3315, -0.0587341, -2.35, 0, -0.917711, -0.000168798, -2.22, -0.0434454
38.538, -0.05, -2, -0.414604, -0.000485998, -38.3315, -0.0440206, -2.35, 0, -0.917712, -0.000485998, -2.22, 0.0217227
38.54, -0.05, -2, -0.414606, -0.000998195, -38.3315, -0.0375006, -2.35, 0, -0.917714, -0.000998195, -2.22, 0.0217227
38.542, -0.05, -2, -0.414606, -0.000260626, -38.3315, -0.0604278, -2.35, 0, -0.917715, -0.000260626, -2.22, -0.0651681
38.544, -0.05, -2, -0.414605, 0.000587004, -38.3315, -0.0705877, -2.35, 0, -0.917714, 0.000587004, -2.22, -0.0651681
38.546, -0.05, -2, -0.414606, -0.000225097, -38.3315, -0.07509, -2.35, 0, -0.917714, -0.000225097, -2.22, -0.0651681
38.548, -0.05, -2, -0.414605, 0.000192667, -38.3315, -0.0379691, -2.35, 0, -0.917714, 0.000192667, -2.22, 0
38.55, -0.05, -2, -0.414606, -0.000473908, -38.3315, -0.0215194, -2.35, 0, -0.917714, -0.000473908, -2.22, 0
38.552, -0.05, -2, -0.414606, -0.000769292, -38.3315, -0.01423, -2.35, 0, -0.917714, -0.000769292, -2.22, 0
38.554, -0.05, -2, -0.414606, -0.000232448, -38.3315, 0.132165, -2.35, 0, -0.917714, -0.000232448, -2.22, 0.0217227
38.556, -0.05, -2, -0.414606, -6.77847e-05, -38.3315, 0.197038, -2.35, 0, -0.917714, -6.77847e-05, -2.22, 0.0217227
38.558, -0.05, -2, -0.414604, 0.000820433, -38.3315, 0.0747977, -2.35, 0, -0.917712, 0.000820433, -2.22, 0.0434454
38.56, -0.05, -2, -0.414603, 0.000583468, -38.3315, 0.0206285, -2.35, 0, -0.917711, 0.000583468, -2.22, 0.0434454
38.562, -0.05, -2, -0.414603, -0.000114136, -38.3315, -0.0385803, -2.35, 0, -0.917711, -0.000114136, -2.22, -0.0434454
38.564, -0.05, -2, -0.414604, -0.000498533, -38.3315, -0.0648179, -2.35, 0, -0.917713, -0.000498533, -2.22, -0.0434454
38.566, -0.05, -2, -0.414605, -0.0001863, -38.3315, -0.0764447, -2.35, 0, -0.917713, -0.0001863, -2.22, -0.0434454
38.568, -0.05, -2, -0.414605, -0.000158317, -38.3315, -0.0401341, -2.35, 0, -0.917713, -0.000158317, -2.22, 0
38.57, -0.05, -2, -0.414605, -0.000182815, -38.3315, -0.0240435, -2.35, 0, -0.917714, -0.000182815, -2.22, 0
38.572, -0.05, -2, -0.414606, -0.000379742, -38.3315, 0.0754007, -2.35, 0, -0.917714, -0.000379742, -2.22, 0
38.574, -0.05, -2, -0.414607, -0.000318218, -38.3315, 0.119468, -2.35, 0, -0.917715, -0.000318218, -2.22, 0
38.576, -0.05, -2, -0.414607, -0.000290494, -38.3315, 0.138996, -2.35, 0, -0.917716, -0.000290494, -2.22, 0
38.578, -0.05, -2, -0.414608, -0.000279835, -38.3315, 0.0263899, -2.35, 0, -0.917716, -0.000279835, -2.22, 0.0217227
38.58, -0.05, -2, -0.414608, -0.000349958, -38.3315, -0.0235101, -2.35, 0, -0.917717, -0.000349958, -2.22, 0.0217227
38.582, -0.05, -2, -0.414608, -8.67699e-06, -38.3315, -0.0119828, -2.35, 0, -0.917717, -8.67699e-06, -2.22, 0.0217227
38.584, -0.05, -2, -0.414609, -0.000413744, -38.3315, -0.00687468, -2.35, 0, -0.917718, -0.000413744, -2.22, 0.0217227
38.586, -0.05, -2, -0.41461, -0.000186658, -38.3315, -0.0108696, -2.35, 0, -0.917718, -0.000186658, -2.22, -0.0217227
38.588, -0.05, -2, -0.41461, -8.61103e-05, -38.3315, -0.0126399, -2.35, 0, -0.917718, -8.61103e-05, -2.22, -0.0217227
38.59, -0.05, -2, -0.414611, -0.000819758, -38.3315, 0.0882772, -2.35, 0, -0.91772, -0.000819758, -2.22, 0.0868908
38.592, -0.05, -2, -0.414611, -3.28218e-05, -38.3315, 0.132997, -2.35, 0, -0.91772, -3.28218e-05, -2.22, 0.0868908
38.594, -0.05, -2, -0.414613, -0.000758715, -38.3315, 0.0589361, -2.35, 0, -0.917721, -0.000758715, -2.22, -0.0217227
38.596, -0.05, -2, -0.414614, -0.00052414, -38.3315, 0.0261168, -2.35, 0, -0.917722, -0.00052414, -2.22, -0.0217227
38.598, -0.05, -2, -0.414615, -0.000383028, -38.3315, 0.106234, -2.35, 0, -0.917723, -0.000383028, -2.22, 0
38.6, -0.05, -2, -0.414615, -0.000172022, -38.3315, 0.141737, -2.35, 0, -0.917724, -0.000172022, -2.22, 0
38.602, -0.05, -2, -0.414612, 0.000366306, -38.3315, 0.15747, -2.35, 0, -0.917721, 0.000366306, -2.22, 0
38.604, -0.05, -2, -0.41461, 0.000532258, -38.3315, 0.0470934, -2.35, 0, -0.917719, 0.000532258, -2.22, 0
38.606, -0.05, -2, -0.414609, 0.000643745, -38.3315, -0.00181844, -2.35, 0, -0.917717, 0.000643745, -2.22, 0
38.608, -0.05, -2, -0.414608, -1.32387e-05, -38.3315, -0.00315278, -2.35, 0, -0.917717, -1.32387e-05, -2.22, 0.0651681
38.61, -0.05, -2, -0.414609, -0.000118727, -38.3315, -0.00374407, -2.35, 0, -0.917718, -0.000118727, -2.22, 0.0651681
38.612, -0.05, -2, -0.414609, 0.000243519, -38.3315, -0.0040061, -2.35, 0, -0.917717, 0.000243519, -2.22, 0.0651681
38.614, -0.05, -2, -0.414608, 0.00032856, -38.3315, -0.00177525, -2.35, 0, -0.917716, 0.00032856, -2.22, -0.0217227
38.616, -0.05, -2, -0.414608, -0.000190017, -38.3315, -0.00078668, -2.35, 0, -0.917717, -0.000190017, -2.22, -0.0217227
38.619, -0.05, -2, -0.414606, 0.00106434, -38.3315, 0.151421, -2.35, 0, -0.917714, 0.00106434, -2.22, 0
38.621, -0.05, -2, -0.414604, 0.000507868, -38.3315, 0.218871, -2.35, 0, -0.917713, 0.000507868, -2.22, 0
38.623, -0.05, -2, -0.414603, 0.000408751, -38.3315, 0.0930781, -2.35, 0, -0.917711, 0.000408751, -2.22, 0
38.625, -0.05, -2, -0.414602, 0.000252484, -38.3315, 0.0373348, -2.35, 0, -0.917711, 0.000252484, -2.22, 0
38.627, -0.05, -2, -0.414602, 0.000255619, -38.3315, 0.00559195, -2.35, 0, -0.91771, 0.000255619, -2.22, 0.0434454
38.629, -0.05, -2, -0.414602, -0.000147723, -38.3315, -0.00847448, -2.35, 0, -0.917711, -0.000147723, -2.22, 0.0434454
38.631, -0.05, -2, -0.414604, -0.000883383, -38.3315, -0.024878, -2.35, 0, -0.917712, -0.000883383, -2.22, 0
38.633, -0.05, -2, -0.414604, -9.75763e-05, -38.3315, -0.032147, -2.35, 0, -0.917712, -9.75763e-05, -2.22, 0
38.635, -0.05, -2, -0.414604, 2.87733e-05, -38.3315, -0.0392798, -2.35, 0, -0.917712, 2.87733e-05, -2.22, 0
38.637, -0.05, -2, -0.414605, -0.000285792, -38.3315, -0.0424406, -2.35, 0, -0.917713, -0.000285792, -2.22, 0
38.639, -0.05, -2, -0.414604, 0.000241276, -38.3315, -0.0633993, -2.35, 0, -0.917713, 0.000241276, -2.22, 0
38.641, -0.05, -2, -0.414605, -0.000525767, -38.3315, -0.0726868, -2.35, 0, -0.917714, -0.000525767, -2.22, 0
38.643, -0.05, -2, -0.414605, -1.38053e-05, -38.3315, -0.0947958, -2.35, 0, -0.917714, -1.38053e-05, -2.22, 0.0434454
38.645, -0.05, -2, -0.414605, 6.55386e-05, -38.3315, -0.104593, -2.35, 0, -0.917713, 6.55386e-05, -2.22, 0.0434454
38.647, -0.05, -2, -0.414604, 0.000769228, -38.3315, -0.108935, -2.35, 0, -0.917712, 0.000769228, -2.22, 0.0434454
38.649, -0.05, -2, -0.414602, 0.000709552, -38.3315, -0.0866067, -2.35, 0, -0.917711, 0.000709552, -2.22, 0
38.651, -0.05, -2, -0.414602, 8.90303e-05, -38.3315, -0.0767124, -2.35, 0, -0.91771, 8.90303e-05, -2.22, 0
38.654, -0.05, -2, -0.414602, -0.000111507, -38.3315, -0.0488582, -2.35, 0, -0.917711, -0.000111507, -2.22, 0
38.656, -0.05, -2, -0.414603, -0.000347991, -38.3315, -0.036515, -2.35, 0, -0.917711, -0.000347991, -2.22, 0
38.658, -0.05, -2, -0.414605, -0.000935106, -38.3315, -0.0310452, -2.35, 0, -0.917713, -0.000935106, -2.22, 0
38.66, -0.05, -2, -0.414606, -0.000490393, -38.3315, -0.0286214, -2.35, 0, -0.917714, -0.000490393, -2.22, 0
38.662, -0.05, -2, -0.414606, -0.000145189, -38.3315, -0.0510169, -2.35, 0, -0.917715, -0.000145189, -2.22, 0.0217227
38.664, -0.05, -2, -0.414607, -0.000436723, -38.3315, -0.0609412, -2.35, 0, -0.917715, -0.000436723, -2.22, 0.0217227
38.668, -0.05, -2, -0.414608, -0.000196167, -38.3315, -0.102108, -2.35, 0, -0.917716, -0.000196167, -2.22, 0.0434454
38.67, -0.05, -2, -0.414608, -1.56302e-05, -38.3315, 0.0713178, -2.35, 0, -0.917717, -1.56302e-05, -2.22, 0
38.672, -0.05, -2, -0.414607, 0.000881473, -38.3315, 0.148169, -2.35, 0, -0.917715, 0.000881473, -2.22, 0
38.674, -0.05, -2, -0.414607, -0.000391428, -38.3315, 0.182225, -2.35, 0, -0.917716, -0.000391428, -2.22, 0
38.676, -0.05, -2, -0.414607, 1.03093e-05, -38.3315, 0.0737098, -2.35, 0, -0.917716, 1.03093e-05, -2.22, -0.0217227
38.678, -0.05, -2, -0.414607, 0.000483783, -38.3315, 0.0318812, -2.35, 0, -0.917715, 0.000483783, -2.22, 0.0434454
38.68, -0.05, -2, -0.414606, 6.26172e-05, -38.3315, 0.0133455, -2.35, 0, -0.917715, 6.26172e-05, -2.22, 0.0434454
38.682, -0.05, -2, -0.414605, -0.000123468, -38.3315, 0.00513155, -2.35, 0, -0.917714, -0.000123468, -2.22, 0.0434454
38.684, -0.05, -2, -0.414607, -0.00131976, -38.3315, -0.00398458, -2.35, 0, -0.917716, -0.00131976, -2.22, 0
38.686, -0.05, -2, -0.414609, -0.00110696, -38.3315, -0.00802428, -2.35, 0, -0.917717, -0.00110696, -2.22, 0
38.688, -0.05, -2, -0.414609, 2.72559e-05, -38.3315, -0.0387603, -2.35, 0, -0.917717, 2.72559e-05, -2.22, -0.0434454
38.69, -0.05, -2, -0.414608, 0.000120049, -38.3315, -0.0523805, -2.35, 0, -0.917717, 0.000120049, -2.22, -0.0434454
38.692, -0.05, -2, -0.414606, 0.00131189, -38.3315, -0.0325996, -2.35, 0, -0.917714, 0.00131189, -2.22, 0
38.694, -0.05, -2, -0.414604, 0.000938013, -38.3315, -0.0238339, -2.35, 0, -0.917712, 0.000938013, -2.22, 0
38.696, -0.05, -2, -0.414602, 0.000635072, -38.3315, -0.0215142, -2.35, 0, -0.917711, 0.000635072, -2.22, -0.0217227
38.698, -0.05, -2, -0.414601, 0.000539806, -38.3315, -0.0204862, -2.35, 0, -0.91771, 0.000539806, -2.22, -0.0217227
38.7, -0.05, -2, -0.414603, -0.000616998, -38.3315, 0.112964, -2.35, 0, -0.917711, -0.000616998, -2.22, 0
38.702, -0.05, -2, -0.414602, 9.42381e-05, -38.3315, 0.1721, -2.35, 0, -0.917711, 9.42381e-05, -2.22, 0
38.704, -0.05, -2, -0.414604, -0.000665183, -38.3315, 0.198306, -2.35, 0, -0.917712, -0.000665183, -2.22, 0
38.706, -0.05, -2, -0.414604, 7.40716e-05, -38.3315, 0.209919, -2.35, 0, -0.917712, 7.40716e-05, -2.22, 0
38.708, -0.05, -2, -0.414603, 0.00032654, -38.3315, 0.0695532, -2.35, 0, -0.917711, 0.00032654, -2.22, -0.0217227
38.71, -0.05, -2, -0.414603, 3.23131e-05, -38.3315, 0.00735202, -2.35, 0, -0.917711, 3.23131e-05, -2.22, -0.0217227
38.712, -0.05, -2, -0.414602, 0.000346013, -38.3315, -0.0202117, -2.35, 0, -0.91771, 0.000346013, -2.22, -0.0217227
38.714, -0.05, -2, -0.414602, -3.37152e-05, -38.3315, -0.00895654, -2.35, 0, -0.917711, -3.37152e-05, -2.22, 0
38.716, -0.05, -2, -0.414603, -0.0006487, -38.3315, -0.00396897, -2.35, 0, -0.917712, -0.0006487, -2.22, 0
38.718, -0.05, -2, -0.414603, 0.000229078, -38.3315, -0.0353986, -2.35, 0, -0.917711, 0.000229078, -2.22, -0.0651681
38.72, -0.05, -2, -0.414604, -0.000345278, -38.3315, -0.0493262, -2.35, 0, -0.917712, -0.000345278, -2.22, -0.0651681
38.722, -0.05, -2, -0.414604, -8.09535e-05, -38.3315, -0.0781853, -2.35, 0, -0.917712, -8.09535e-05, -2.22, -0.0217227
38.724, -0.05, -2, -0.414604, 3.54499e-05, -38.3315, -0.0909739, -2.35, 0, -0.917712, 3.54499e-05, -2.22, -0.0217227
38.726, -0.05, -2, -0.414604, -0.000134019, -38.3315, -0.096641, -2.35, 0, -0.917712, -0.000134019, -2.22, -0.0217227
38.728, -0.05, -2, -0.414603, 0.000421592, -38.3315, -0.0436075, -2.35, 0, -0.917712, 0.000421592, -2.22, 0
38.73, -0.05, -2, -0.414601, 0.000851997, -38.3315, -0.0201064, -2.35, 0, -0.91771, 0.000851997, -2.22, 0
38.732, -0.05, -2, -0.414601, 0.000264303, -38.3315, -0.00890991, -2.35, 0, -0.917709, 0.000264303, -2.22, 0
38.734, -0.05, -2, -0.414601, 3.87367e-06, -38.3315, -0.00394832, -2.35, 0, -0.917709, 3.87367e-06, -2.22, 0
38.736, -0.05, -2, -0.414599, 0.000147978, -38.3315, 0.160191, -2.35, 0, -0.917708, 0.000147978, -2.22, -0.0434454
38.738, -0.05, -2, -0.414599, -0.000196401, -38.3315, 0.232927, -2.35, 0, -0.917708, -0.000196401, -2.22, -0.0434454
38.74, -0.05, -2, -0.414598, 0.000355658, -38.3315, 0.265159, -2.35, 0, -0.917707, 0.000355658, -2.22, -0.0434454
